LocationName,cityName,townName,address,lat,lon,單位
新北市政府消防局更寮分隊,新北市,五股區,中興路二段83巷26-6號,25.07827966,121.4616656,消防局
新北市政府消防局,新北市,板橋區,新北市板橋區南雅南路二段15號,25.00128015,121.4539346,消防局
新北市政府消防局第一救災救護大隊,新北市,板橋區,新北市板橋區莒光路161號3樓,25.02430234,121.4739266,消防局
新北市政府消防局南勢分隊,新北市,中和區,南山路236號,24.98970773,121.506699,消防局
新北市政府消防局國光分隊,新北市,中和區,新北市中和區莒光路160-1號,24.99965818,121.4725918,消防局
新北市政府消防局永利分隊,新北市,永和區,永利路72號之1,25.00427049,121.5201243,消防局
新北市政府消防局莒光分隊,新北市,板橋區,新北市板橋區莒光路161號1樓,25.02430234,121.4739266,消防局
新北市政府消防局板橋分隊,新北市,板橋區,重慶路293號,24.99911611,121.4633775,消防局
新北市政府消防局大觀分隊,新北市,板橋區,新北市板橋區大觀路一段38巷1-3號,25.00456104,121.4424718,消防局
新北市政府消防局海山分隊,新北市,板橋區,英士路151號,25.02404411,121.4599537,消防局
新北市政府消防局民生分隊,新北市,板橋區,民生路二段56之2號,25.01749716,121.4721718,消防局
新北市政府消防局溪崑分隊,新北市,板橋區,新北市板橋區篤行路2段135號,24.9887311,121.4303631,消防局
新北市政府消防局第二救災救護大隊,新北市,新莊區,新北市新莊區中正路170號5樓,25.03593676,121.4509918,消防局
新北市政府消防局五工分隊,新北市,新莊區,新北市新莊區五工路97巷5號,25.06326235,121.4567489,消防局
新北市政府消防局福營分隊,新北市,新莊區,新北市新莊區福營路279號,25.0294408,121.4276157,消防局
新北市政府消防局新莊分隊,新北市,新莊區,新北市新莊區中正路170號1樓,25.03593676,121.4509918,消防局
新北市政府消防局中港分隊,新北市,新莊區,新北市新莊區中原路512號,25.05453099,121.4462931,消防局
新北市政府消防局頭前分隊,新北市,新莊區,新北市新莊區幸福東路7號,25.04914775,121.4669952,消防局
新北市政府消防局五股分隊,新北市,五股區,工商路1號,25.08246747,121.4398174,消防局
新北市政府消防局德音分隊,新北市,五股區,新北市五股區明德路8號,25.07144405,121.4334403,消防局
新北市政府消防局泰山分隊,新北市,泰山區,明志路二段188號,25.05006028,121.4273914,消防局
新北市政府消防局林口分隊,新北市,林口區,新北市林口區中山路137號,25.07882439,121.3883893,消防局
新北市政府消防局第三救災救護大隊,新北市,蘆洲區,新北市蘆洲區長榮路792號6樓,25.09299073,121.461374,消防局
新北市政府消防局重陽分隊,新北市,三重區,新北市三重區重陽路一段123號,25.06113091,121.4869874,消防局
新北市政府消防局二重分隊,新北市,三重區,中興北街225號,25.05857224,121.4691143,消防局
新北市政府消防局蘆洲分隊,新北市,蘆洲區,新北市蘆洲區中山一路415號,25.07674732,121.4689773,消防局
新北市政府消防局龍源分隊,新北市,八里區,龍米路一段225號,25.13234959,121.4513626,消防局
新北市政府消防局八里分隊,新北市,八里區,新北市八里區中山路二段76號,25.15582955,121.4081685,消防局
新北市政府消防局淡水分隊,新北市,淡水區,新北市淡水區新生街29號,25.17491183,121.4397043,消防局
新北市政府消防局竹圍分隊,新北市,淡水區,新北市淡水區竿蓁里21鄰中正東路一段125號,25.159542,121.455617,消防局
新北市政府消防局三芝分隊,新北市,三芝區,新北市三芝區中山路一段10號,25.2585693,121.5004941,消防局
新北市政府消防局第四救災救護大隊,新北市,新店區,新北市新店區北新路1段98號5樓,24.96911189,121.5421976,消防局
新北市政府消防局新店分隊,新北市,新店區,新北市新店區北新路一段98號,24.96715628,121.542082,消防局
新北市政府消防局直潭分隊,新北市,新店區,新北市新店區直潭十街25號,24.93858772,121.5343116,消防局
新北市政府消防局安康分隊,新北市,新店區,安康路三段2號1樓,24.9538355,121.4937415,消防局
新北市政府消防局石碇分隊,新北市,石碇區,新北市石碇區碇坪路一段81號,24.99134885,121.6576101,消防局
新北市政府消防局坪林分隊,新北市,坪林區,新北市坪林區國中路1號,24.93664772,121.7125676,消防局
新北市政府消防局雪山分隊,新北市,坪林區,新北市坪林區坪雙路一段56號,24.9857787,121.6594766,消防局
新北市政府消防局烏來分隊,新北市,烏來區,新北市烏來區環山路51號,24.86396465,121.5485774,消防局
