COUNTY_ID,COUNTY,TOWN_ID,TOWN,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
"10004","新竹縣","10004030","新埔鎮",11901,33055,17589,15466,"111Y12M"
"10004","新竹縣","10004040","關西鎮",9381,27099,14555,12544,"111Y12M"
"10004","新竹縣","10004050","湖口鄉",30390,81232,40999,40233,"111Y12M"
"10004","新竹縣","10004060","新豐鄉",20659,58651,30075,28576,"111Y12M"
"10004","新竹縣","10004070","芎林鄉",7254,20159,10637,9522,"111Y12M"
"10004","新竹縣","10004080","橫山鄉",4382,12212,6607,5605,"111Y12M"
"10004","新竹縣","10004090","北埔鄉",3101,8672,4758,3914,"111Y12M"
"10004","新竹縣","10004100","寶山鄉",5975,14391,7792,6599,"111Y12M"
"10004","新竹縣","10004110","峨眉鄉",2092,5319,2918,2401,"111Y12M"
"10004","新竹縣","10004120","尖石鄉",2964,9574,4983,4591,"111Y12M"
"10004","新竹縣","10004130","五峰鄉",1762,4543,2460,2083,"111Y12M"
"10005","苗栗縣","10005010","苗栗市",32716,86112,42810,43302,"111Y12M"
"10005","苗栗縣","10005020","苑裡鎮",15330,43927,22928,20999,"111Y12M"
"10005","苗栗縣","10005030","通霄鎮",11538,31835,16849,14986,"111Y12M"
"10005","苗栗縣","10005040","竹南鎮",32609,88364,44494,43870,"111Y12M"
"10005","苗栗縣","10005050","頭份市",38714,105354,53046,52308,"111Y12M"
"10005","苗栗縣","10005060","後龍鎮",12229,34358,18134,16224,"111Y12M"
"10005","苗栗縣","10005070","卓蘭鎮",5828,15514,8108,7406,"111Y12M"
"10005","苗栗縣","10005080","大湖鄉",5203,13219,7058,6161,"111Y12M"
"10005","苗栗縣","10005090","公館鄉",10888,31445,16389,15056,"111Y12M"
"10005","苗栗縣","10005100","銅鑼鄉",6115,16682,8831,7851,"111Y12M"
"10005","苗栗縣","10005110","南庄鄉",3813,9046,5000,4046,"111Y12M"
"10005","苗栗縣","10005120","頭屋鄉",3605,9948,5269,4679,"111Y12M"
"10005","苗栗縣","10005130","三義鄉",5626,15151,8031,7120,"111Y12M"
"10005","苗栗縣","10005140","西湖鄉",2611,6440,3625,2815,"111Y12M"
"10005","苗栗縣","10005150","造橋鄉",4162,11706,6246,5460,"111Y12M"
"10005","苗栗縣","10005160","三灣鄉",2321,6143,3352,2791,"111Y12M"
"10005","苗栗縣","10005170","獅潭鄉",1725,4149,2292,1857,"111Y12M"
"10005","苗栗縣","10005180","泰安鄉",1992,5739,3088,2651,"111Y12M"
"10007","彰化縣","10007010","彰化市",78827,226519,111238,115281,"111Y12M"
"10007","彰化縣","10007020","鹿港鎮",25639,85370,43175,42195,"111Y12M"
"10007","彰化縣","10007030","和美鎮",27813,88666,44983,43683,"111Y12M"
"10007","彰化縣","10007040","線西鄉",4606,16303,8386,7917,"111Y12M"
"10007","彰化縣","10007050","伸港鄉",10968,37948,19119,18829,"111Y12M"
"10007","彰化縣","10007060","福興鄉",13404,45445,23716,21729,"111Y12M"
"10007","彰化縣","10007070","秀水鄉",11308,38258,19709,18549,"111Y12M"
"10007","彰化縣","10007080","花壇鄉",14608,44296,22669,21627,"111Y12M"
"10007","彰化縣","10007090","芬園鄉",6847,22456,11798,10658,"111Y12M"
"10007","彰化縣","10007100","員林市",41665,122367,60398,61969,"111Y12M"
"10007","彰化縣","10007110","溪湖鎮",16990,54056,27339,26717,"111Y12M"
"10007","彰化縣","10007120","田中鎮",13539,39693,20300,19393,"111Y12M"
"10007","彰化縣","10007130","大村鄉",12319,40392,20455,19937,"111Y12M"
"10007","彰化縣","10007140","埔鹽鄉",9412,31349,16436,14913,"111Y12M"
"10007","彰化縣","10007150","埔心鄉",11195,33813,17379,16434,"111Y12M"
"10007","彰化縣","10007160","永靖鄉",11232,35464,18346,17118,"111Y12M"
"10007","彰化縣","10007170","社頭鄉",13400,41606,21367,20239,"111Y12M"
"10007","彰化縣","10007180","二水鄉",5313,14168,7455,6713,"111Y12M"
"10007","彰化縣","10007190","北斗鎮",11335,33259,16642,16617,"111Y12M"
"10007","彰化縣","10007200","二林鎮",15486,48390,24779,23611,"111Y12M"
"10007","彰化縣","10007210","田尾鄉",8282,26069,13446,12623,"111Y12M"
"10007","彰化縣","10007220","埤頭鄉",9203,29293,15085,14208,"111Y12M"
"10007","彰化縣","10007230","芳苑鄉",10129,31614,16701,14913,"111Y12M"
"10007","彰化縣","10007240","大城鄉",5129,15455,8328,7127,"111Y12M"
"10007","彰化縣","10007250","竹塘鄉",4574,14370,7512,6858,"111Y12M"
"10007","彰化縣","10007260","溪州鄉",9197,28620,14864,13756,"111Y12M"
"10008","南投縣","10008010","南投市",35786,97361,48515,48846,"111Y12M"
"10008","南投縣","10008020","埔里鎮",29091,77244,38231,39013,"111Y12M"
"10008","南投縣","10008030","草屯鎮",34550,96646,48477,48169,"111Y12M"
"10008","南投縣","10008040","竹山鎮",20352,51863,26449,25414,"111Y12M"
"10008","南投縣","10008050","集集鎮",4211,10068,5276,4792,"111Y12M"
"10008","南投縣","10008060","名間鄉",12617,36234,19083,17151,"111Y12M"
"10008","南投縣","10008070","鹿谷鄉",7851,16477,8789,7688,"111Y12M"
"10008","南投縣","10008080","中寮鄉",5537,13841,7572,6269,"111Y12M"
"10008","南投縣","10008090","魚池鄉",5673,14892,7866,7026,"111Y12M"
"10008","南投縣","10008100","國姓鄉",7107,17256,9320,7936,"111Y12M"
"10008","南投縣","10008110","水里鄉",7015,16387,8616,7771,"111Y12M"
"10008","南投縣","10008120","信義鄉",5262,15594,8323,7271,"111Y12M"
"10008","南投縣","10008130","仁愛鄉",4855,15732,8070,7662,"111Y12M"
"10009","雲林縣","10009010","斗六市",40174,107791,53288,54503,"111Y12M"
"10009","雲林縣","10009020","斗南鎮",16390,43355,21953,21402,"111Y12M"
"10009","雲林縣","10009030","虎尾鎮",26437,70305,35390,34915,"111Y12M"
"10009","雲林縣","10009040","西螺鎮",15205,44578,22413,22165,"111Y12M"
"10009","雲林縣","10009050","土庫鎮",9652,27650,14413,13237,"111Y12M"
"10009","雲林縣","10009060","北港鎮",15999,37849,19542,18307,"111Y12M"
"10009","雲林縣","10009070","古坑鄉",11408,30138,15794,14344,"111Y12M"
"10009","雲林縣","10009080","大埤鄉",6663,18231,9680,8551,"111Y12M"
"10009","雲林縣","10009090","莿桐鄉",9437,27554,14341,13213,"111Y12M"
"10009","雲林縣","10009100","林內鄉",6047,16930,8851,8079,"111Y12M"
"10009","雲林縣","10009110","二崙鄉",8942,25220,13470,11750,"111Y12M"
"10009","雲林縣","10009120","崙背鄉",8655,23098,12203,10895,"111Y12M"
"10009","雲林縣","10009130","麥寮鄉",15492,49354,24458,24896,"111Y12M"
"10009","雲林縣","10009140","東勢鄉",5728,13642,7564,6078,"111Y12M"
"10009","雲林縣","10009150","褒忠鄉",4437,12143,6503,5640,"111Y12M"
"10009","雲林縣","10009160","臺西鄉",8433,22151,11853,10298,"111Y12M"
"10009","雲林縣","10009170","元長鄉",9029,23713,12992,10721,"111Y12M"
"10009","雲林縣","10009180","四湖鄉",8558,21582,11779,9803,"111Y12M"
"10009","雲林縣","10009190","口湖鄉",9233,25566,13613,11953,"111Y12M"
"10009","雲林縣","10009200","水林鄉",9478,23242,12712,10530,"111Y12M"
"10010","嘉義縣","10010010","太保市",14094,38919,19755,19164,"111Y12M"
"10010","嘉義縣","10010020","朴子市",16001,40882,20583,20299,"111Y12M"
"10010","嘉義縣","10010030","布袋鎮",9705,25056,12752,12304,"111Y12M"
"10010","嘉義縣","10010040","大林鎮",11531,29744,15095,14649,"111Y12M"
"10010","嘉義縣","10010050","民雄鄉",26158,70298,35839,34459,"111Y12M"
"10010","嘉義縣","10010060","溪口鄉",5215,13463,7187,6276,"111Y12M"
"10010","嘉義縣","10010070","新港鄉",10863,30302,16012,14290,"111Y12M"
"10010","嘉義縣","10010080","六腳鄉",8647,21331,11331,10000,"111Y12M"
"10010","嘉義縣","10010090","東石鄉",8989,23144,12235,10909,"111Y12M"
"10010","嘉義縣","10010100","義竹鄉",7112,16994,8864,8130,"111Y12M"
"10010","嘉義縣","10010110","鹿草鄉",5761,14426,7792,6634,"111Y12M"
"10010","嘉義縣","10010120","水上鄉",18658,47912,24749,23163,"111Y12M"
"10010","嘉義縣","10010130","中埔鄉",16187,43048,22266,20782,"111Y12M"
"10010","嘉義縣","10010140","竹崎鄉",11722,33792,17963,15829,"111Y12M"
"10010","嘉義縣","10010150","梅山鄉",6747,18052,9592,8460,"111Y12M"
"10010","嘉義縣","10010160","番路鄉",4225,10938,5858,5080,"111Y12M"
"10010","嘉義縣","10010170","大埔鄉",1920,4476,2270,2206,"111Y12M"
"10010","嘉義縣","10010180","阿里山鄉",1863,5381,2797,2584,"111Y12M"
"10013","屏東縣","10013010","屏東市",75767,193941,95158,98783,"111Y12M"
"10013","屏東縣","10013020","潮州鎮",20488,53124,26276,26848,"111Y12M"
"10013","屏東縣","10013030","東港鎮",17437,45908,23105,22803,"111Y12M"
"10013","屏東縣","10013040","恆春鎮",11999,29899,15269,14630,"111Y12M"
"10013","屏東縣","10013050","萬丹鄉",15979,49457,25616,23841,"111Y12M"
"10013","屏東縣","10013060","長治鄉",10616,29126,15042,14084,"111Y12M"
"10013","屏東縣","10013070","麟洛鄉",3962,10592,5434,5158,"111Y12M"
"10013","屏東縣","10013080","九如鄉",7459,21645,11095,10550,"111Y12M"
"10013","屏東縣","10013090","里港鄉",8484,25685,13003,12682,"111Y12M"
"10013","屏東縣","10013100","鹽埔鄉",8004,24266,12581,11685,"111Y12M"
"10013","屏東縣","10013110","高樹鄉",9137,23182,12241,10941,"111Y12M"
"10013","屏東縣","10013120","萬巒鄉",6610,19478,10150,9328,"111Y12M"
"10013","屏東縣","10013130","內埔鄉",19429,52258,26851,25407,"111Y12M"
"10013","屏東縣","10013140","竹田鄉",5677,16073,8533,7540,"111Y12M"
"10013","屏東縣","10013150","新埤鄉",3474,9623,5099,4524,"111Y12M"
"10013","屏東縣","10013160","枋寮鄉",8719,22969,11932,11037,"111Y12M"
"10013","屏東縣","10013170","新園鄉",11968,33091,17148,15943,"111Y12M"
"10013","屏東縣","10013180","崁頂鄉",4598,15168,7643,7525,"111Y12M"
"10013","屏東縣","10013190","林邊鄉",6611,16762,8534,8228,"111Y12M"
"10013","屏東縣","10013200","南州鄉",3817,10049,5120,4929,"111Y12M"
"10013","屏東縣","10013210","佳冬鄉",6951,18095,9316,8779,"111Y12M"
"10013","屏東縣","10013220","琉球鄉",4839,12216,6629,5587,"111Y12M"
"10013","屏東縣","10013230","車城鄉",3537,8194,4382,3812,"111Y12M"
"10013","屏東縣","10013240","滿州鄉",3029,7454,4023,3431,"111Y12M"
"10013","屏東縣","10013250","枋山鄉",2019,5128,2680,2448,"111Y12M"
"10013","屏東縣","10013260","三地門鄉",2411,7793,3917,3876,"111Y12M"
"10013","屏東縣","10013270","霧臺鄉",1099,3324,1706,1618,"111Y12M"
"10013","屏東縣","10013280","瑪家鄉",2132,6796,3420,3376,"111Y12M"
"10013","屏東縣","10013290","泰武鄉",1450,5338,2749,2589,"111Y12M"
"10013","屏東縣","10013300","來義鄉",2289,7423,3706,3717,"111Y12M"
"10013","屏東縣","10013310","春日鄉",1464,4889,2482,2407,"111Y12M"
"10013","屏東縣","10013320","獅子鄉",1625,4891,2505,2386,"111Y12M"
"10013","屏東縣","10013330","牡丹鄉",2052,4866,2440,2426,"111Y12M"
"10014","臺東縣","10014010","臺東市",40766,103252,51227,52025,"111Y12M"
"10014","臺東縣","10014020","成功鎮",5358,13212,6946,6266,"111Y12M"
"10014","臺東縣","10014030","關山鎮",3204,8165,4190,3975,"111Y12M"
"10014","臺東縣","10014040","卑南鄉",6895,16846,8808,8038,"111Y12M"
"10014","臺東縣","10014050","鹿野鄉",2991,7314,3839,3475,"111Y12M"
"10014","臺東縣","10014060","池上鄉",3156,7995,4099,3896,"111Y12M"
"10014","臺東縣","10014070","東河鄉",3659,8060,4392,3668,"111Y12M"
"10014","臺東縣","10014080","長濱鄉",2884,6733,3782,2951,"111Y12M"
"10014","臺東縣","10014090","太麻里鄉",4836,10744,5695,5049,"111Y12M"
"10014","臺東縣","10014100","大武鄉",2479,5635,2930,2705,"111Y12M"
"10014","臺東縣","10014110","綠島鄉",1230,4285,2301,1984,"111Y12M"
"10014","臺東縣","10014120","海端鄉",1096,4222,2229,1993,"111Y12M"
"10014","臺東縣","10014130","延平鄉",1086,3630,1908,1722,"111Y12M"
"10014","臺東縣","10014140","金峰鄉",1208,3713,1861,1852,"111Y12M"
"10014","臺東縣","10014150","達仁鄉",1454,3482,1889,1593,"111Y12M"
"10014","臺東縣","10014160","蘭嶼鄉",1957,5263,2620,2643,"111Y12M"
"10015","花蓮縣","10015010","花蓮市",41649,99558,47730,51828,"111Y12M"
"10015","花蓮縣","10015020","鳳林鎮",4356,10536,5447,5089,"111Y12M"
"10015","花蓮縣","10015030","玉里鎮",8859,22408,11810,10598,"111Y12M"
"10015","花蓮縣","10015040","新城鄉",8291,20256,10287,9969,"111Y12M"
"10015","花蓮縣","10015050","吉安鄉",33225,82795,41215,41580,"111Y12M"
"10015","花蓮縣","10015060","壽豐鄉",7379,17133,9093,8040,"111Y12M"
"10015","花蓮縣","10015070","光復鄉",4959,12015,6368,5647,"111Y12M"
"10015","花蓮縣","10015080","豐濱鄉",1680,4315,2411,1904,"111Y12M"
"10015","花蓮縣","10015090","瑞穗鄉",4760,10968,5861,5107,"111Y12M"
"10015","花蓮縣","10015100","富里鄉",4038,9689,5256,4433,"111Y12M"
"10015","花蓮縣","10015110","秀林鄉",5142,16992,8686,8306,"111Y12M"
"10015","花蓮縣","10015120","萬榮鄉",2117,6175,3249,2926,"111Y12M"
"10015","花蓮縣","10015130","卓溪鄉",1730,6052,3288,2764,"111Y12M"
"10016","澎湖縣","10016010","馬公市",26194,63657,32333,31324,"111Y12M"
"10016","澎湖縣","10016020","湖西鄉",6338,15820,8339,7481,"111Y12M"
"10016","澎湖縣","10016030","白沙鄉",3639,10047,5159,4888,"111Y12M"
"10016","澎湖縣","10016040","西嶼鄉",3119,8341,4279,4062,"111Y12M"
"10016","澎湖縣","10016050","望安鄉",2051,5448,2943,2505,"111Y12M"
"10016","澎湖縣","10016060","七美鄉",1499,3910,2001,1909,"111Y12M"
"10017","基隆市","10017010","中正區",23371,50574,25613,24961,"111Y12M"
"10017","基隆市","10017020","七堵區",22167,53003,26469,26534,"111Y12M"
"10017","基隆市","10017030","暖暖區",16319,38320,19087,19233,"111Y12M"
