COUNTY_ID,COUNTY,TOWN_ID,TOWN,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
"10007","彰化縣","10007040","線西鄉",4583,16486,8507,7979,"110Y12M"
"10007","彰化縣","10007050","伸港鄉",10714,37838,19095,18743,"110Y12M"
"10007","彰化縣","10007060","福興鄉",13306,45956,23945,22011,"110Y12M"
"10007","彰化縣","10007070","秀水鄉",11227,38633,19897,18736,"110Y12M"
"10007","彰化縣","10007080","花壇鄉",14512,44795,22957,21838,"110Y12M"
"10007","彰化縣","10007090","芬園鄉",6841,22827,12032,10795,"110Y12M"
"10007","彰化縣","10007100","員林市",41279,122757,60758,61999,"110Y12M"
"10007","彰化縣","10007110","溪湖鎮",16819,54340,27484,26856,"110Y12M"
"10007","彰化縣","10007120","田中鎮",13454,40123,20570,19553,"110Y12M"
"10007","彰化縣","10007130","大村鄉",11949,39835,20227,19608,"110Y12M"
"10007","彰化縣","10007140","埔鹽鄉",9352,31682,16625,15057,"110Y12M"
"10007","彰化縣","10007150","埔心鄉",11036,34037,17449,16588,"110Y12M"
"10007","彰化縣","10007160","永靖鄉",11183,35879,18566,17313,"110Y12M"
"10007","彰化縣","10007170","社頭鄉",13278,42026,21560,20466,"110Y12M"
"10007","彰化縣","10007180","二水鄉",5293,14377,7568,6809,"110Y12M"
"10007","彰化縣","10007190","北斗鎮",11185,33303,16717,16586,"110Y12M"
"10007","彰化縣","10007200","二林鎮",15386,49082,25141,23941,"110Y12M"
"10007","彰化縣","10007210","田尾鄉",8215,26407,13624,12783,"110Y12M"
"10007","彰化縣","10007220","埤頭鄉",9194,29706,15338,14368,"110Y12M"
"10007","彰化縣","10007230","芳苑鄉",10131,32110,16950,15160,"110Y12M"
"10007","彰化縣","10007240","大城鄉",5144,15733,8492,7241,"110Y12M"
"10007","彰化縣","10007250","竹塘鄉",4581,14584,7629,6955,"110Y12M"
"10007","彰化縣","10007260","溪州鄉",9101,28949,15080,13869,"110Y12M"
"10008","南投縣","10008010","南投市",35653,98244,49044,49200,"110Y12M"
"10008","南投縣","10008020","埔里鎮",29092,78107,38718,39389,"110Y12M"
"10008","南投縣","10008030","草屯鎮",34282,96923,48748,48175,"110Y12M"
"10008","南投縣","10008040","竹山鎮",20302,52629,26854,25775,"110Y12M"
"10008","南投縣","10008050","集集鎮",4236,10227,5366,4861,"110Y12M"
"10008","南投縣","10008060","名間鄉",12635,36925,19470,17455,"110Y12M"
"10008","南投縣","10008070","鹿谷鄉",7948,16850,8996,7854,"110Y12M"
"10008","南投縣","10008080","中寮鄉",5569,14013,7673,6340,"110Y12M"
"10008","南投縣","10008090","魚池鄉",5735,15162,8014,7148,"110Y12M"
"10008","南投縣","10008100","國姓鄉",7131,17557,9479,8078,"110Y12M"
"10008","南投縣","10008110","水里鄉",7076,16665,8762,7903,"110Y12M"
"10008","南投縣","10008120","信義鄉",5303,15785,8439,7346,"110Y12M"
"10008","南投縣","10008130","仁愛鄉",4853,15810,8123,7687,"110Y12M"
"10009","雲林縣","10009010","斗六市",39796,108100,53525,54575,"110Y12M"
"10009","雲林縣","10009020","斗南鎮",16212,43584,22094,21490,"110Y12M"
"10009","雲林縣","10009030","虎尾鎮",26201,70648,35629,35019,"110Y12M"
"10009","雲林縣","10009040","西螺鎮",15129,45029,22619,22410,"110Y12M"
"10009","雲林縣","10009050","土庫鎮",9585,27938,14587,13351,"110Y12M"
"10009","雲林縣","10009060","北港鎮",16103,38437,19863,18574,"110Y12M"
"10009","雲林縣","10009070","古坑鄉",11312,30438,16029,14409,"110Y12M"
"10009","雲林縣","10009080","大埤鄉",6698,18451,9776,8675,"110Y12M"
"10009","雲林縣","10009090","莿桐鄉",9462,27970,14625,13345,"110Y12M"
"10009","雲林縣","10009100","林內鄉",6039,17131,8952,8179,"110Y12M"
"10009","雲林縣","10009110","二崙鄉",8975,25660,13717,11943,"110Y12M"
"10009","雲林縣","10009120","崙背鄉",8660,23584,12422,11162,"110Y12M"
"10009","雲林縣","10009130","麥寮鄉",15320,48695,24160,24535,"110Y12M"
"10009","雲林縣","10009140","東勢鄉",5745,13849,7663,6186,"110Y12M"
"10009","雲林縣","10009150","褒忠鄉",4436,12279,6591,5688,"110Y12M"
"10009","雲林縣","10009160","臺西鄉",8491,22558,12085,10473,"110Y12M"
"10009","雲林縣","10009170","元長鄉",9094,24177,13235,10942,"110Y12M"
"10009","雲林縣","10009180","四湖鄉",8612,21891,11950,9941,"110Y12M"
"10009","雲林縣","10009190","口湖鄉",9327,25976,13849,12127,"110Y12M"
"10009","雲林縣","10009200","水林鄉",9582,23737,12987,10750,"110Y12M"
"10010","嘉義縣","10010010","太保市",13845,38571,19598,18973,"110Y12M"
"10010","嘉義縣","10010020","朴子市",15939,41256,20796,20460,"110Y12M"
"10010","嘉義縣","10010030","布袋鎮",9772,25521,12979,12542,"110Y12M"
"10010","嘉義縣","10010040","大林鎮",11481,30068,15294,14774,"110Y12M"
"10010","嘉義縣","10010050","民雄鄉",25940,70675,36066,34609,"110Y12M"
"10010","嘉義縣","10010060","溪口鄉",5278,13761,7363,6398,"110Y12M"
"10010","嘉義縣","10010070","新港鄉",10861,30705,16212,14493,"110Y12M"
"10010","嘉義縣","10010080","六腳鄉",8722,21774,11564,10210,"110Y12M"
"10010","嘉義縣","10010090","東石鄉",9059,23464,12419,11045,"110Y12M"
"10010","嘉義縣","10010100","義竹鄉",7200,17232,8995,8237,"110Y12M"
"10010","嘉義縣","10010110","鹿草鄉",5710,14658,7876,6782,"110Y12M"
"10010","嘉義縣","10010120","水上鄉",18636,48529,25075,23454,"110Y12M"
"10010","嘉義縣","10010130","中埔鄉",16174,43602,22617,20985,"110Y12M"
"10010","嘉義縣","10010140","竹崎鄉",11708,34190,18208,15982,"110Y12M"
"10010","嘉義縣","10010150","梅山鄉",6740,18324,9740,8584,"110Y12M"
"10010","嘉義縣","10010160","番路鄉",4233,11033,5917,5116,"110Y12M"
"10010","嘉義縣","10010170","大埔鄉",1931,4533,2305,2228,"110Y12M"
"10010","嘉義縣","10010180","阿里山鄉",1883,5420,2839,2581,"110Y12M"
"10013","屏東縣","10013010","屏東市",75440,195862,96446,99416,"110Y12M"
"10013","屏東縣","10013020","潮州鎮",20374,53546,26577,26969,"110Y12M"
"10013","屏東縣","10013030","東港鎮",17273,46268,23305,22963,"110Y12M"
"10013","屏東縣","10013040","恆春鎮",11943,30089,15396,14693,"110Y12M"
"10013","屏東縣","10013050","萬丹鄉",15692,49696,25756,23940,"110Y12M"
"10013","屏東縣","10013060","長治鄉",10530,29337,15175,14162,"110Y12M"
"10013","屏東縣","10013070","麟洛鄉",3907,10629,5477,5152,"110Y12M"
"10013","屏東縣","10013080","九如鄉",7364,21734,11133,10601,"110Y12M"
"10013","屏東縣","10013090","里港鄉",8402,25696,13051,12645,"110Y12M"
"10013","屏東縣","10013100","鹽埔鄉",7984,24586,12757,11829,"110Y12M"
"10013","屏東縣","10013110","高樹鄉",9166,23439,12437,11002,"110Y12M"
"10013","屏東縣","10013120","萬巒鄉",6630,19915,10352,9563,"110Y12M"
"10013","屏東縣","10013130","內埔鄉",19197,52544,26999,25545,"110Y12M"
"10013","屏東縣","10013140","竹田鄉",5688,16318,8657,7661,"110Y12M"
"10013","屏東縣","10013150","新埤鄉",3421,9451,5026,4425,"110Y12M"
"10013","屏東縣","10013160","枋寮鄉",8664,23246,12125,11121,"110Y12M"
"10013","屏東縣","10013170","新園鄉",11903,33447,17364,16083,"110Y12M"
"10013","屏東縣","10013180","崁頂鄉",4554,15272,7682,7590,"110Y12M"
"10013","屏東縣","10013190","林邊鄉",6658,17023,8673,8350,"110Y12M"
"10013","屏東縣","10013200","南州鄉",3795,10133,5184,4949,"110Y12M"
"10013","屏東縣","10013210","佳冬鄉",6991,18321,9473,8848,"110Y12M"
"10013","屏東縣","10013220","琉球鄉",4734,12104,6604,5500,"110Y12M"
"10013","屏東縣","10013230","車城鄉",3518,8181,4354,3827,"110Y12M"
"10013","屏東縣","10013240","滿州鄉",3024,7353,3990,3363,"110Y12M"
"10013","屏東縣","10013250","枋山鄉",2035,5150,2705,2445,"110Y12M"
"10013","屏東縣","10013260","三地門鄉",2393,7711,3886,3825,"110Y12M"
"10013","屏東縣","10013270","霧臺鄉",1095,3259,1672,1587,"110Y12M"
"10013","屏東縣","10013280","瑪家鄉",2099,6706,3389,3317,"110Y12M"
"10013","屏東縣","10013290","泰武鄉",1424,5360,2781,2579,"110Y12M"
"10013","屏東縣","10013300","來義鄉",2268,7397,3714,3683,"110Y12M"
"10013","屏東縣","10013310","春日鄉",1451,4930,2498,2432,"110Y12M"
"10013","屏東縣","10013320","獅子鄉",1627,4888,2517,2371,"110Y12M"
"10013","屏東縣","10013330","牡丹鄉",2016,4849,2417,2432,"110Y12M"
"10014","臺東縣","10014010","臺東市",40587,103943,51699,52244,"110Y12M"
"10014","臺東縣","10014020","成功鎮",5356,13330,7010,6320,"110Y12M"
"10014","臺東縣","10014030","關山鎮",3192,8274,4264,4010,"110Y12M"
"10014","臺東縣","10014040","卑南鄉",6872,16833,8839,7994,"110Y12M"
"10014","臺東縣","10014050","鹿野鄉",3025,7482,3952,3530,"110Y12M"
"10014","臺東縣","10014060","池上鄉",3168,7976,4112,3864,"110Y12M"
"10014","臺東縣","10014070","東河鄉",3697,8106,4456,3650,"110Y12M"
"10014","臺東縣","10014080","長濱鄉",2883,6791,3830,2961,"110Y12M"
"10014","臺東縣","10014090","太麻里鄉",4827,10819,5726,5093,"110Y12M"
"10014","臺東縣","10014100","大武鄉",2472,5635,2933,2702,"110Y12M"
"10014","臺東縣","10014110","綠島鄉",1202,4124,2212,1912,"110Y12M"
"10014","臺東縣","10014120","海端鄉",1091,4151,2198,1953,"110Y12M"
"10014","臺東縣","10014130","延平鄉",1080,3591,1906,1685,"110Y12M"
"10014","臺東縣","10014140","金峰鄉",1191,3663,1849,1814,"110Y12M"
"10014","臺東縣","10014150","達仁鄉",1438,3437,1865,1572,"110Y12M"
"10014","臺東縣","10014160","蘭嶼鄉",1959,5231,2613,2618,"110Y12M"
"10015","花蓮縣","10015010","花蓮市",41723,100955,48513,52442,"110Y12M"
"10015","花蓮縣","10015020","鳳林鎮",4371,10679,5525,5154,"110Y12M"
"10015","花蓮縣","10015030","玉里鎮",8889,22878,12095,10783,"110Y12M"
"10015","花蓮縣","10015040","新城鄉",8152,20252,10288,9964,"110Y12M"
"10015","花蓮縣","10015050","吉安鄉",33027,83122,41578,41544,"110Y12M"
"10015","花蓮縣","10015060","壽豐鄉",7380,17351,9204,8147,"110Y12M"
"10015","花蓮縣","10015070","光復鄉",4964,12185,6462,5723,"110Y12M"
"10015","花蓮縣","10015080","豐濱鄉",1684,4327,2432,1895,"110Y12M"
"10015","花蓮縣","10015090","瑞穗鄉",4807,11123,5960,5163,"110Y12M"
"10015","花蓮縣","10015100","富里鄉",4061,9812,5322,4490,"110Y12M"
"10015","花蓮縣","10015110","秀林鄉",5029,16555,8512,8043,"110Y12M"
"10015","花蓮縣","10015120","萬榮鄉",2121,6152,3242,2910,"110Y12M"
"10015","花蓮縣","10015130","卓溪鄉",1720,5967,3268,2699,"110Y12M"
"10016","澎湖縣","10016010","馬公市",25923,63289,32190,31099,"110Y12M"
"10016","澎湖縣","10016020","湖西鄉",6227,15447,8168,7279,"110Y12M"
"10016","澎湖縣","10016030","白沙鄉",3643,9989,5171,4818,"110Y12M"
"10016","澎湖縣","10016040","西嶼鄉",3095,8338,4300,4038,"110Y12M"
"10016","澎湖縣","10016050","望安鄉",2062,5415,2922,2493,"110Y12M"
"10016","澎湖縣","10016060","七美鄉",1477,3862,1978,1884,"110Y12M"
"10017","基隆市","10017010","中正區",22906,50654,25711,24943,"110Y12M"
"10017","基隆市","10017020","七堵區",22001,53276,26604,26672,"110Y12M"
"10017","基隆市","10017030","暖暖區",16247,38398,19153,19245,"110Y12M"
