COUNTY_ID,COUNTY,TOWN_ID,TOWN,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,戶數,人口數,男性人口數,女性人口數,資料時間
65000,新北市,65000010,板橋區,201973,557440,274286,283154,"101Y12M"
65000,新北市,65000020,三重區,144286,390090,193586,196504,"101Y12M"
65000,新北市,65000030,中和區,159724,416499,204605,211894,"101Y12M"
65000,新北市,65000040,永和區,90478,230768,110388,120380,"101Y12M"
65000,新北市,65000050,新莊區,142061,407012,200359,206653,"101Y12M"
65000,新北市,65000060,新店區,119383,297637,144858,152779,"101Y12M"
65000,新北市,65000070,樹林區,63613,182012,91286,90726,"101Y12M"
65000,新北市,65000080,鶯歌區,28560,88336,44480,43856,"101Y12M"
65000,新北市,65000090,三峽區,38502,107794,54662,53132,"101Y12M"
65000,新北市,65000100,淡水區,62655,150687,72932,77755,"101Y12M"
65000,新北市,65000110,汐止區,81979,192676,95129,97547,"101Y12M"
65000,新北市,65000120,瑞芳區,15967,41617,21116,20501,"101Y12M"
65000,新北市,65000130,土城區,84453,239717,119321,120396,"101Y12M"
65000,新北市,65000140,蘆洲區,67478,199490,98452,101038,"101Y12M"
65000,新北市,65000150,五股區,28290,81225,41085,40140,"101Y12M"
65000,新北市,65000160,泰山區,26968,77617,38784,38833,"101Y12M"
65000,新北市,65000170,林口區,34026,89886,44244,45642,"101Y12M"
65000,新北市,65000180,深坑區,9198,23569,11862,11707,"101Y12M"
65000,新北市,65000190,石碇區,3350,7895,4360,3535,"101Y12M"
65000,新北市,65000200,坪林區,2476,6483,3610,2873,"101Y12M"
65000,新北市,65000210,三芝區,9078,23460,12083,11377,"101Y12M"
65000,新北市,65000220,石門區,4236,12798,6695,6103,"101Y12M"
65000,新北市,65000230,八里區,12948,35721,17991,17730,"101Y12M"
65000,新北市,65000240,平溪區,2388,5109,2841,2268,"101Y12M"
65000,新北市,65000250,雙溪區,3834,9465,5102,4363,"101Y12M"
65000,新北市,65000260,貢寮區,4461,13412,6904,6508,"101Y12M"
65000,新北市,65000270,金山區,6910,22486,11203,11283,"101Y12M"
65000,新北市,65000280,萬里區,7259,22429,11387,11042,"101Y12M"
65000,新北市,65000290,烏來區,1758,5975,2996,2979,"101Y12M"
63000,臺北市,63000010,松山區,79619,210905,99878,111027,"101Y12M"
63000,臺北市,63000020,信義區,88021,227734,109454,118280,"101Y12M"
63000,臺北市,63000030,大安區,118969,313426,147104,166322,"101Y12M"
63000,臺北市,63000040,中山區,96025,226659,106173,120486,"101Y12M"
63000,臺北市,63000050,中正區,63952,162154,77924,84230,"101Y12M"
63000,臺北市,63000060,大同區,49850,128809,63230,65579,"101Y12M"
63000,臺北市,63000070,萬華區,76572,192628,95577,97051,"101Y12M"
63000,臺北市,63000080,文山區,100822,269310,130055,139255,"101Y12M"
63000,臺北市,63000090,南港區,44251,118490,58025,60465,"101Y12M"
63000,臺北市,63000100,內湖區,102207,280025,134591,145434,"101Y12M"
63000,臺北市,63000110,士林區,104022,288894,140090,148804,"101Y12M"
63000,臺北市,63000120,北投區,92753,254192,123260,130932,"101Y12M"
66000,臺中市,66000010,中區,8058,20647,10259,10388,"101Y12M"
66000,臺中市,66000020,東區,26552,74282,37317,36965,"101Y12M"
66000,臺中市,66000030,南區,44238,116807,56518,60289,"101Y12M"
66000,臺中市,66000040,西區,44186,116784,55745,61039,"101Y12M"
66000,臺中市,66000050,北區,57229,147798,71381,76417,"101Y12M"
66000,臺中市,66000060,西屯區,76920,212750,102739,110011,"101Y12M"
