LocationName,cityName,townName,address,lat,lon,單位
臺北市政府消防局 華山分隊,臺北市,中正區,北平東路1號,25.0471975,121.520955,消防局
臺北市政府消防局木柵分隊,臺北市,文山區,臺北市文山區木柵路二段200號,24.98887264,121.5634074,消防局
義勇消防總隊,臺北市,信義區,臺北市信義區松仁路1號3樓,25.04074072,121.5687642,義勇消防
義勇消防總隊第一大隊,臺北市,中正區,臺北市中正區汀州路2段67號,25.02587929,121.5162936,義勇消防
義勇消防總隊第一大隊中正中隊,臺北市,中正區,臺北市中正區北平東路1號2樓,25.0471975,121.520955,義勇消防
義勇消防總隊第一大隊中正中隊華山分隊,臺北市,中正區,臺北市中正區北平東路1號1樓,25.0471975,121.520955,義勇消防
義勇消防總隊第一大隊中正中隊西門分隊,臺北市,中正區,臺北市中正區北平東路1號1樓,25.0471975,121.520955,義勇消防
義勇消防總隊第一大隊中正中隊泉州分隊,臺北市,中正區,臺北市中正區汀州路2段67號,25.02587929,121.5162936,義勇消防
義勇消防總隊第一大隊中正中隊古亭分隊,臺北市,中正區,臺北市中正區基隆路4段156號,25.02901017,121.5205882,義勇消防
義勇消防總隊第一大隊中正中隊城中分隊,臺北市,萬華區,臺北市萬華區成都路175號,25.04433936,121.5012493,義勇消防
義勇消防總隊第一大隊萬華中隊,臺北市,萬華區,臺北市萬華區西藏路452號,25.02907165,121.4961071,義勇消防
義勇消防總隊第一大隊萬華中隊雙園一分隊,臺北市,萬華區,臺北市萬華區東園街201號,25.02252908,121.4981676,義勇消防
義勇消防總隊第一大隊萬華中隊雙園二分隊,臺北市,中正區,臺北市中正區汀洲路1段臨49號,25.04426293,121.5108836,義勇消防
義勇消防總隊第一大隊萬華中隊龍山一分隊,臺北市,萬華區,臺北市萬華區和平西路3段116號,25.03508841,121.5003143,義勇消防
義勇消防總隊第一大隊萬華中隊龍山二分隊,臺北市,萬華區,臺北市萬華區桂林路165號,25.03860108,121.4968562,義勇消防
義勇消防總隊第一大隊第一特種中隊,臺北市,萬華區,臺北市萬華區長順街60巷5號,25.03163078,121.48861,義勇消防
義勇消防總隊第一大隊第一特種中隊雙園救生分隊,臺北市,萬華區,臺北市萬華區長順街60巷5號,25.03163078,121.48861,義勇消防
義勇消防總隊第一大隊文山中隊,臺北市,文山區,臺北市文山區樟新街2號,24.98000581,121.5548611,義勇消防
義勇消防總隊第一大隊文山中隊景美分隊,臺北市,文山區,臺北市文山區景文街30號4樓,24.99228932,121.5411941,義勇消防
義勇消防總隊第一大隊文山中隊木柵分隊,臺北市,文山區,臺北市文山區木柵路2段200號3樓,24.98887264,121.5634074,義勇消防
義勇消防總隊防宣大隊中正中隊,臺北市,中正區,臺北市中正區忠孝西路1段86號,25.04695888,121.5135165,義勇消防
義勇消防總隊防宣大隊中正中隊中正一分隊,臺北市,中正區,臺北市中正區忠孝西路1段86號,25.04695888,121.5135165,義勇消防
義勇消防總隊防宣大隊萬華中隊,臺北市,萬華區,臺北市萬華區桂林路165號,25.03860108,121.4968562,義勇消防
義勇消防總隊防宣大隊萬華中隊萬華一分隊,臺北市,萬華區,臺北市萬華區桂林路165號,25.03860108,121.4968562,義勇消防
義勇消防總隊防宣大隊文山中隊,臺北市,文山區,臺北市文山區樟新街2號4樓,24.98000581,121.5548611,義勇消防
義勇消防總隊防宣大隊文山中隊文山一分隊,臺北市,文山區,臺北市文山區樟新街2號4樓,24.98000581,121.5548611,義勇消防
義勇消防總隊第二大隊,臺北市,南港區,臺北市南港區研究院路2段86號,25.0450851,121.6153619,義勇消防
義勇消防總隊第二大隊大安中隊,臺北市,大安區,臺北市大安區愛國東路79巷13號,25.03264209,121.5277909,義勇消防
義勇消防總隊第二大隊大安中隊金華分隊,臺北市,大安區,臺北市大安區愛國東路79巷13號,25.03264209,121.5277909,義勇消防
義勇消防總隊第二大隊大安中隊安和分隊,臺北市,大安區,臺北市大安區安和路2段2號,25.03287725,121.5522462,義勇消防
義勇消防總隊第二大隊信義中隊,臺北市,信義區,臺北市信義區福德街251巷33號,25.03654446,121.5875082,義勇消防
義勇消防總隊第二大隊信義中隊信義分隊,臺北市,信義區,臺北市信義區永吉路48號,25.04551023,121.5692928,義勇消防
義勇消防總隊第二大隊信義中隊莊敬分隊,臺北市,信義區,臺北市信義區福德街251巷33號,25.03654446,121.5875082,義勇消防
義勇消防總隊第二大隊南港中隊,臺北市,南港區,臺北市南港區研究院路2段86號,25.0450851,121.6153619,義勇消防
義勇消防總隊第二大隊南港中隊南港分隊,臺北市,南港區,臺北市南港區研究院路2段86號,25.0450851,121.6153619,義勇消防
義勇消防總隊第二大隊第二特種中隊,臺北市,南港區,臺北市南港區重陽路509號,25.0607543,121.612171,義勇消防
義勇消防總隊第二大隊第二特種中隊南港潛水分隊,臺北市,南港區,臺北市南港區重陽路509號,25.0607543,121.612171,義勇消防
義勇消防總隊防宣大隊大安中隊,臺北市,大安區,臺北市大安區愛國東路79巷13號,25.03264209,121.5277909,義勇消防
義勇消防總隊防宣大隊大安中隊大安一分隊,臺北市,大安區,臺北市大安區愛國東路79巷13號,25.03264209,121.5277909,義勇消防
義勇消防總隊防宣大隊信義中隊,臺北市,信義區,臺北市信義區松仁路1號,25.04074072,121.5687642,義勇消防
義勇消防總隊防宣大隊信義中隊信義一分隊,臺北市,信義區,臺北市信義區松仁路1號,25.04074072,121.5687642,義勇消防
義勇消防總隊防宣大隊南港中隊,臺北市,南港區,臺北市南港區研究院路2段86號,25.0450851,121.6153619,義勇消防
義勇消防總隊防宣大隊南港中隊南港一分隊,臺北市,南港區,臺北市南港區研究院路2段86號,25.0450851,121.6153619,義勇消防
義勇消防總隊第三大隊,臺北市,中山區,臺北市中山區建國北路2段39號,25.05350587,121.536424,義勇消防
義勇消防總隊第三大隊中山中隊,臺北市,中山區,臺北市中山區樂群二路143號2樓,25.08012328,121.5566498,義勇消防
義勇消防總隊第三大隊中山中隊圓山分隊,臺北市,中山區,臺北市中山區新生北路2段(臨)102號之1,25.05989825,121.5272724,義勇消防
義勇消防總隊第三大隊中山中隊大直分隊,臺北市,中山區,臺北市中山區樂群二路143號2樓,25.08012328,121.5566498,義勇消防
義勇消防總隊第三大隊內湖中隊,臺北市,內湖區,臺北市內湖區內湖路2段340號,25.08169126,121.5895058,義勇消防
