年別,類型,觀光遊憩區,細分,縣市,縣市別,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,合計
2013,其他, -,三峽老街,新北市,65000,192000.0,192000.0,161000.0,153000.0,115000.0,117000.0,129000.0,142000.0,160000.0,172000.0,176000.0,159000.0,1868000
2013,其他, -,八里左岸公園,新北市,65000,162000.0,340000.0,218000.0,224000.0,228000.0,219000.0,241000.0,244000.0,217000.0,238000.0,240000.0,174000.0,2745000
2013,其他, -,淡水金色水岸,新北市,65000,210000.0,360000.0,241000.0,236000.0,239000.0,238000.0,250000.0,252000.0,234000.0,246000.0,249000.0,198000.0,2953000
2014,國家公園,陽明山國家公園,陽明山遊客中心,臺北市,63000,30147.0,12587.0,10463.0,9435.0,7859.0,10190.0,11561.0,36528.0,9787.0,8593.0,8530.0,6505.0,162185
2014,國家公園,陽明山國家公園,陽明書屋,臺北市,63000,2446.0,3203.0,2991.0,3614.0,2675.0,2361.0,2858.0,2991.0,2680.0,3543.0,3170.0,2757.0,35289
2014,國家公園,陽明山國家公園,陽明公園,臺北市,63000,98500.0,1023900.0,411400.0,78000.0,32800.0,25400.0,43200.0,41500.0,34200.0,33000.0,30500.0,29000.0,1881400
2014,國家公園,陽明山國家公園,大屯遊憩區,臺北市,63000,54121.0,54357.0,45513.0,55373.0,48226.0,66879.0,88481.0,101473.0,52891.0,43251.0,38686.0,18582.0,667833
2014,國家公園,陽明山國家公園,龍鳳谷遊憩區,臺北市,63000,22199.0,24641.0,51141.0,101997.0,18584.0,17464.0,14582.0,18688.0,21145.0,23386.0,20045.0,20972.0,354844
2014,國家公園,陽明山國家公園,小油坑遊憩區,臺北市,63000,27940.0,36535.0,35525.0,33152.0,29396.0,30995.0,31530.0,33416.0,26893.0,30320.0,28863.0,25745.0,370310
2014,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鼻頭港服務區,新北市,65000,12645.0,6286.0,9530.0,11235.0,11906.0,10956.0,18096.0,14698.0,13979.0,14622.0,13007.0,9987.0,146947
2014,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍洞灣公園,新北市,65000,1393.0,3011.0,1865.0,2005.0,3561.0,9776.0,11739.0,9182.0,6622.0,2303.0,2268.0,1750.0,55475
2014,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍洞南口海洋公園,新北市,65000,484.0,1096.0,415.0,598.0,1311.0,5536.0,14366.0,10516.0,4984.0,1598.0,886.0,495.0,42285
2014,國家級風景特定區,東北角暨宜蘭海岸國家風景區,福隆遊客服務中心,新北市,65000,15964.0,39038.0,19618.0,78902.0,282077.0,97329.0,225798.0,77597.0,127943.0,69831.0,35236.0,78677.0,1148010
2014,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍門露營區,新北市,65000,703.0,2018.0,1996.0,6503.0,5587.0,2144.0,6098.0,6704.0,8271.0,1359.0,4869.0,3224.0,49476
2014,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鹽寮海濱公園,新北市,65000,90.0,205.0,232.0,152.0,326.0,821.0,757.0,743.0,0.0,0.0,0.0,0.0,3326
2014,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鼻頭角步道,新北市,65000,2653.0,2560.0,2765.0,4803.0,6308.0,6471.0,9867.0,6077.0,5956.0,3120.0,3235.0,4335.0,58150
2014,國家級風景特定區,東北角暨宜蘭海岸國家風景區,舊草嶺隧道,新北市,65000,12412.0,13230.0,9125.0,9004.0,19350.0,17701.0,21005.0,22080.0,30896.0,14087.0,16851.0,10190.0,195931
2014,國家級風景特定區,東北角暨宜蘭海岸國家風景區,草嶺古道系統(含遠望坑親水公園),新北市,65000,12094.0,16409.0,13625.0,20470.0,24603.0,26554.0,35152.0,30674.0,26217.0,30501.0,148109.0,38743.0,423151
2014,國家級風景特定區,東北角暨宜蘭海岸國家風景區,福隆蔚藍海岸,新北市,65000,1321.0,2937.0,2614.0,7937.0,128951.0,184700.0,905253.0,22518.0,10615.0,3909.0,2699.0,815.0,1274269
2014,國家級風景特定區,北海岸及觀音山國家風景區,野柳地質公園,新北市,65000,234455.0,283291.0,341514.0,353026.0,281173.0,257812.0,255398.0,260959.0,236022.0,272731.0,288083.0,270560.0,3335024
2014,國家級風景特定區,北海岸及觀音山國家風景區,白沙灣,新北市,65000,25246.0,37976.0,41737.0,70374.0,70814.0,98263.0,115796.0,117165.0,157102.0,54990.0,36769.0,14390.0,840622
2014,國家級風景特定區,北海岸及觀音山國家風景區,翡翠灣濱海遊憩區,新北市,65000,6941.0,8314.0,10271.0,9836.0,8365.0,12936.0,22546.0,24527.0,13403.0,8995.0,7517.0,8372.0,142023
2014,國家級風景特定區,北海岸及觀音山國家風景區,觀音山,新北市,65000,60114.0,53020.0,58456.0,67177.0,61956.0,67794.0,72911.0,81625.0,78297.0,75103.0,71652.0,57233.0,805338
2014,國家級風景特定區,北海岸及觀音山國家風景區,野柳海洋世界,新北市,65000,7781.0,17096.0,15147.0,17154.0,8987.0,16458.0,18827.0,25948.0,18749.0,26268.0,14431.0,10052.0,196898
2014,國家級風景特定區,北海岸及觀音山國家風景區,金山遊憩區,新北市,65000,12564.0,16331.0,16355.0,24229.0,21555.0,20825.0,19702.0,23563.0,17365.0,24340.0,19467.0,12605.0,228901
2014,國家級風景特定區,北海岸及觀音山國家風景區,三芝遊憩區,新北市,65000,9940.0,29939.0,21159.0,18374.0,13920.0,13650.0,12789.0,17857.0,15361.0,42918.0,21042.0,7257.0,224206
2014,直轄市及縣(市)級風景特定區, -,烏來風景特定區,新北市,65000,120000.0,246566.0,105000.0,95280.0,91800.0,97025.0,104573.0,112500.0,93056.0,85360.0,98250.0,91270.0,1340680
2014,直轄市及縣(市)級風景特定區, -,碧潭風景特定區,新北市,65000,82300.0,153460.0,93000.0,138000.0,117200.0,165200.0,137100.0,91000.0,86000.0,131690.0,118800.0,127510.0,1441260
2014,直轄市及縣(市)級風景特定區, -,瑞芳風景特定區,新北市,65000,277050.0,367970.0,324215.0,303900.0,298650.0,300050.0,345690.0,405670.0,324262.0,393775.0,412765.0,273200.0,4027197
2014,森林遊樂區, -,滿月圓國家森林遊樂區,新北市,65000,9472.0,13485.0,11701.0,16381.0,10484.0,14796.0,22274.0,23770.0,17758.0,16579.0,20734.0,11771.0,189205
2014,森林遊樂區, -,內洞國家森林遊樂區,新北市,65000,14470.0,20922.0,16362.0,19942.0,14036.0,17505.0,28811.0,29273.0,23414.0,22967.0,21141.0,12782.0,241625
2014,博物館, -,國立故宮博物院,臺北市,63000,389257.0,458965.0,505251.0,507282.0,496465.0,408086.0,428610.0,453959.0,384277.0,458793.0,448495.0,462885.0,5402325
2014,博物館, -,市立美術館,臺北市,63000,32659.0,48700.0,37686.0,37302.0,29328.0,29154.0,34821.0,38715.0,31443.0,58068.0,60689.0,56789.0,495354
2014,博物館, -,國立歷史博物館,臺北市,63000,78062.0,97474.0,15385.0,8894.0,1310.0,0.0,31702.0,41384.0,25329.0,21011.0,17534.0,20186.0,358271
2014,博物館, -,國立臺灣科學教育館,臺北市,63000,185372.0,187835.0,147446.0,251781.0,120630.0,198564.0,439408.0,393563.0,96893.0,109383.0,81796.0,113938.0,2326609
2014,博物館, -,市立天文科學教育館,臺北市,63000,28884.0,34346.0,49361.0,79927.0,44494.0,44175.0,79982.0,92422.0,57600.0,65269.0,53060.0,50162.0,679682
2014,博物館, -,國父紀念館,臺北市,63000,601739.0,510708.0,615339.0,599778.0,582176.0,555850.0,572168.0,552793.0,510916.0,563163.0,559598.0,655859.0,6880087
2014,博物館, -,國立中正紀念堂,臺北市,63000,540788.0,649659.0,673607.0,550088.0,578263.0,495607.0,533840.0,556757.0,488149.0,574091.0,524034.0,462278.0,6627161
2014,博物館, -,臺北探索館,臺北市,63000,23197.0,15105.0,28981.0,15373.0,25250.0,26496.0,22154.0,24848.0,11384.0,15553.0,26796.0,24464.0,259601
2014,博物館, -,坪林茶業博物館,新北市,65000,12607.0,19951.0,20666.0,20237.0,20367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93828
2014,博物館, -,新北市立鶯歌陶瓷博物館,新北市,65000,59407.0,81555.0,79563.0,106163.0,92745.0,108720.0,144815.0,177283.0,84863.0,105703.0,84101.0,61030.0,1185948
2014,博物館, -,新北市立十三行博物館,新北市,65000,34482.0,76276.0,55922.0,113906.0,81698.0,85118.0,94997.0,116694.0,79880.0,101141.0,86114.0,43449.0,969677
2014,博物館, -,新北市黃金博物園區,新北市,65000,151230.0,188759.0,162115.0,163714.0,157191.0,178160.0,210745.0,250846.0,177368.0,212851.0,206288.0,176163.0,2235430
2014,博物館, -,新北市客家文化園區,新北市,65000,68662.0,70140.0,76173.0,71979.0,77574.0,104792.0,72514.0,79802.0,68507.0,74722.0,70937.0,73738.0,909540
2014,博物館, -,台北當代藝術館,臺北市,63000,12366.0,18106.0,14183.0,13300.0,29629.0,16311.0,23869.0,28079.0,13723.0,22323.0,27494.0,17429.0,236812
2014,博物館, -,朱銘美術館,新北市,65000,6533.0,9048.0,8871.0,10269.0,10309.0,10279.0,21300.0,27609.0,9916.0,14891.0,10800.0,6926.0,146751
2014,博物館, -,北投溫泉博物館,臺北市,63000,38943.0,34459.0,41525.0,42657.0,45627.0,39607.0,43671.0,53331.0,41106.0,61121.0,60856.0,37107.0,540010
2014,博物館, -,台北故事館,臺北市,63000,11254.0,15072.0,8136.0,8816.0,9032.0,8406.0,8757.0,5799.0,7391.0,11125.0,10218.0,7870.0,111876
2014,博物館, -,林本源園邸( 林家花園),新北市,65000,27728.0,47570.0,38278.0,41847.0,39214.0,31214.0,30584.0,34313.0,22628.0,42454.0,41505.0,34871.0,432206
2014,博物館, -,三峽歷史文物館,新北市,65000,3317.0,3106.0,5530.0,5013.0,3986.0,6208.0,4853.0,6317.0,2985.0,2466.0,2394.0,2059.0,48234
2014,博物館, -,凱達格蘭文化館,臺北市,63000,21872.0,18535.0,21631.0,19713.0,23665.0,21304.0,22212.0,23236.0,11616.0,25849.0,20963.0,16859.0,247455
2014,宗教場所, -,清水祖師廟,新北市,65000,1250.0,2571.0,946.0,1722.0,1795.0,996.0,1582.0,980.0,1256.0,1823.0,1700.0,1233.0,17854
2014,宗教場所, -,法鼓山世界佛教教育園區,新北市,65000,37563.0,52385.0,25880.0,26496.0,27016.0,22543.0,22105.0,24099.0,21925.0,28050.0,25523.0,39717.0,353302
2014,其他, -,國民革命忠烈祠,臺北市,63000,148635.0,147126.0,168305.0,147378.0,146162.0,142933.0,127652.0,119454.0,118080.0,126897.0,114986.0,84248.0,1591856
2014,其他, -,國立臺灣藝術教育館,臺北市,63000,31723.0,30119.0,19568.0,21304.0,26616.0,25051.0,27571.0,29606.0,28755.0,33272.0,29280.0,28707.0,331572
2014,其他, -,市立動物園,臺北市,63000,530134.0,579043.0,396284.0,420678.0,271865.0,250283.0,287686.0,338089.0,213101.0,387232.0,329910.0,217720.0,4222025
2014,其他, -,士林官邸公園,臺北市,63000,103000.0,100705.0,170500.0,126550.0,112980.0,109300.0,99650.0,115600.0,109500.0,120400.0,525772.0,121700.0,1815657
2014,其他, -,臺北自來水園區,臺北市,63000,92460.0,95463.0,80711.0,81701.0,92433.0,132084.0,206878.0,196364.0,111182.0,79662.0,68741.0,76508.0,1314187
2014,其他, -,十分瀑布,新北市,65000,33960.0,45532.0,46788.0,52572.0,48549.0,53481.0,65986.0,0.0,0.0,0.0,0.0,0.0,346868
2014,其他, -,十分旅遊服務中心,新北市,65000,218017.0,700071.0,233947.0,238000.0,221151.0,223600.0,274848.0,231500.0,145215.0,165000.0,168000.0,201440.0,3020789
2014,其他, -,淡水漁人碼頭,新北市,65000,222728.0,237354.0,303604.0,246142.0,246069.0,262506.0,274940.0,270449.0,247555.0,254036.0,267760.0,261665.0,3094808
2014,其他, -,猴硐煤礦博物園區,新北市,65000,58110.0,83344.0,56500.0,77110.0,72250.0,75420.0,72607.0,73332.0,51120.0,65105.0,58760.0,56955.0,800613
2014,其他, -,水湳洞遊客中心,新北市,65000,23750.0,52411.0,47617.0,35937.0,36259.0,50593.0,42110.0,47172.0,34278.0,43873.0,44655.0,46479.0,505134
2014,其他, -,關渡自然公園,臺北市,63000,7687.0,7537.0,9187.0,13387.0,10888.0,8659.0,9572.0,9029.0,11898.0,20416.0,15853.0,9492.0,133605
2014,其他, -,美麗華摩天輪,臺北市,63000,30492.0,34085.0,23454.0,24345.0,24550.0,28953.0,31324.0,36761.0,22516.0,27206.0,25656.0,29036.0,338378
2014,其他, -,台北101景觀台,臺北市,63000,214158.0,221152.0,242064.0,257042.0,232649.0,205446.0,256793.0,229219.0,224397.0,263933.0,254599.0,239383.0,2840835
2014,其他, -,雲仙樂園,新北市,65000,12135.0,23690.0,13536.0,14133.0,12784.0,12285.0,16854.0,20416.0,14363.0,16087.0,15662.0,11478.0,183423
2014,其他, -,大板根森林溫泉渡假村,新北市,65000,17367.0,14098.0,15667.0,17396.0,17619.0,17084.0,21298.0,22267.0,18307.0,21357.0,23873.0,20829.0,227162
2014,其他, -,龍山寺,臺北市,63000,286603.0,286472.0,238370.0,203736.0,195935.0,169506.0,181413.0,163215.0,158004.0,178018.0,161894.0,182866.0,2406032
2014,其他, -,臺北市孔廟,臺北市,63000,47451.0,46850.0,45375.0,41539.0,42367.0,40959.0,41752.0,37283.0,38921.0,37123.0,35897.0,34580.0,490097
2014,其他, -,淡水紅毛城,新北市,65000,71907.0,88813.0,91605.0,93663.0,79296.0,80971.0,83361.0,96435.0,75479.0,107548.0,102926.0,85213.0,1057217
2014,其他, -,滬尾砲臺,新北市,65000,12935.0,14903.0,12874.0,14846.0,13915.0,11474.0,12238.0,14132.0,14125.0,20642.0,18077.0,11466.0,171627
2014,其他, -,前清淡水關稅務司官邸,新北市,65000,22754.0,31861.0,31600.0,26725.0,22589.0,23392.0,23494.0,25831.0,19761.0,31328.0,27223.0,24494.0,311052
2014,其他, -,鶯歌老街,新北市,65000,60372.0,42372.0,44511.0,66426.0,53541.0,58548.0,52377.0,51876.0,50620.0,52800.0,53980.0,51991.0,639414
2014,其他, -,三峽老街,新北市,65000,200000.0,278000.0,166000.0,159500.0,79700.0,143000.0,171000.0,159000.0,162000.0,179000.0,173000.0,182000.0,2052200
2014,其他, -,八里左岸公園,新北市,65000,174000.0,325000.0,308000.0,242000.0,248000.0,253000.0,265000.0,281000.0,265000.0,250000.0,243500.0,164000.0,3018500
2014,其他, -,淡水金色水岸,新北市,65000,244000.0,350000.0,361000.0,275000.0,269000.0,278500.0,293000.0,320000.0,308000.0,268000.0,251000.0,185000.0,3402500
2015,國家公園,陽明山國家公園,陽明山遊客中心,臺北市,63000,10773.0,12587.0,10360.0,9315.0,8395.0,11833.0,11518.0,7228.0,11310.0,10575.0,11370.0,8977.0,124241
2015,國家公園,陽明山國家公園,陽明書屋,臺北市,63000,2811.0,4196.0,3157.0,3278.0,3230.0,7392.0,2343.0,1333.0,2378.0,3426.0,3529.0,2448.0,39521
2015,國家公園,陽明山國家公園,陽明公園,臺北市,63000,94000.0,922000.0,624200.0,76000.0,31000.0,21550.0,13090.0,5100.0,4390.0,8700.0,13040.0,19350.0,1832420
2015,國家公園,陽明山國家公園,大屯遊憩區,臺北市,63000,48282.0,38345.0,35079.0,51847.0,56146.0,83547.0,83321.0,43999.0,62871.0,52824.0,69359.0,41803.0,667423
2015,國家公園,陽明山國家公園,龍鳳谷遊憩區,臺北市,63000,24821.0,31373.0,72394.0,123415.0,24013.0,20029.0,19881.0,15954.0,19603.0,21715.0,23252.0,21160.0,417610
2015,國家公園,陽明山國家公園,小油坑遊憩區,臺北市,63000,35459.0,29038.0,30445.0,31767.0,29093.0,29671.0,33063.0,22694.0,29333.0,34418.0,32568.0,20433.0,357982
2015,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鼻頭港服務區,新北市,65000,8291.0,4483.0,3930.0,9930.0,16093.0,12892.0,12770.0,7998.0,16648.0,13559.0,31668.0,8052.0,146314
2015,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍洞灣公園,新北市,65000,2047.0,2208.0,2369.0,2467.0,3375.0,7927.0,10148.0,7251.0,4303.0,2491.0,2285.0,1754.0,48625
2015,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍洞南口海洋公園,新北市,65000,1021.0,1169.0,612.0,1908.0,2660.0,8036.0,11190.0,5869.0,3573.0,1260.0,901.0,469.0,38668
2015,國家級風景特定區,東北角暨宜蘭海岸國家風景區,福隆遊客服務中心,新北市,65000,36010.0,26302.0,24513.0,54692.0,156513.0,248752.0,201378.0,125266.0,40702.0,53087.0,54923.0,32658.0,1054796
2015,國家級風景特定區,東北角暨宜蘭海岸國家風景區,龍門露營區,新北市,65000,1623.0,2273.0,2312.0,6762.0,7790.0,5783.0,6661.0,4843.0,7778.0,11863.0,4994.0,3625.0,66307
2015,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鹽寮海濱公園,新北市,65000,0.0,160.0,180.0,471.0,293.0,617.0,134.0,0.0,0.0,0.0,0.0,0.0,1855
2015,國家級風景特定區,東北角暨宜蘭海岸國家風景區,鼻頭角步道,新北市,65000,5344.0,5871.0,5252.0,5634.0,6120.0,6710.0,6922.0,5227.0,5835.0,6567.0,6180.0,4875.0,70537
2015,國家級風景特定區,東北角暨宜蘭海岸國家風景區,舊草嶺隧道,新北市,65000,23289.0,19339.0,11059.0,18400.0,18103.0,17575.0,13275.0,12455.0,20677.0,17514.0,18925.0,11598.0,202209
2015,國家級風景特定區,東北角暨宜蘭海岸國家風景區,草嶺古道系統(含遠望坑親水公園),新北市,65000,28265.0,36710.0,32169.0,35631.0,36956.0,39556.0,33396.0,31496.0,33144.0,45375.0,180048.0,30065.0,562811
2015,國家級風景特定區,東北角暨宜蘭海岸國家風景區,福隆蔚藍海岸,新北市,65000,2515.0,3733.0,2767.0,10625.0,109008.0,129835.0,63306.0,16292.0,9285.0,5075.0,3610.0,937.0,356988
2015,國家級風景特定區,北海岸及觀音山國家風景區,野柳地質公園,新北市,65000,267356.0,281217.0,234694.0,277223.0,291795.0,228530.0,242566.0,227378.0,214980.0,308158.0,304215.0,271019.0,3149131
2015,國家級風景特定區,北海岸及觀音山國家風景區,白沙灣,新北市,65000,26636.0,30705.0,30533.0,66780.0,65740.0,120290.0,171033.0,145815.0,189501.0,72868.0,42007.0,23315.0,985223
2015,國家級風景特定區,北海岸及觀音山國家風景區,翡翠灣濱海遊憩區,新北市,65000,6369.0,7259.0,5919.0,7432.0,8071.0,9386.0,15536.0,11644.0,28152.0,15603.0,8261.0,6333.0,129965
2015,國家級風景特定區,北海岸及觀音山國家風景區,觀音山,新北市,65000,88424.0,70336.0,75103.0,78090.0,75547.0,80546.0,85765.0,71671.0,73976.0,80262.0,127893.0,58662.0,966275
2015,國家級風景特定區,北海岸及觀音山國家風景區,野柳海洋世界,新北市,65000,8783.0,19111.0,11595.0,18469.0,18197.0,17438.0,21982.0,17391.0,13881.0,21644.0,20800.0,10730.0,200021
2015,國家級風景特定區,北海岸及觀音山國家風景區,金山遊憩區,新北市,65000,22822.0,20879.0,19679.0,24326.0,27244.0,21755.0,25575.0,18383.0,14362.0,23569.0,33508.0,23209.0,275311
2015,國家級風景特定區,北海岸及觀音山國家風景區,三芝遊憩區,新北市,65000,13859.0,30366.0,23902.0,17548.0,15922.0,13557.0,11785.0,11931.0,13837.0,16984.0,16675.0,8547.0,194913
2015,直轄市及縣(市)級風景特定區, -,烏來風景特定區,新北市,65000,134473.0,250765.0,107063.0,97000.0,92453.0,101210.0,105650.0,25553.0,31500.0,65000.0,91020.0,85000.0,1186687
2015,直轄市及縣(市)級風景特定區, -,碧潭風景特定區,新北市,65000,120000.0,154000.0,93300.0,140000.0,118850.0,167000.0,138000.0,91640.0,93000.0,135000.0,122055.0,129000.0,1501845
2015,直轄市及縣(市)級風景特定區, -,瑞芳風景特定區,新北市,65000,328170.0,379140.0,326600.0,310455.0,299100.0,333615.0,348000.0,413555.0,337500.0,420180.0,452740.0,306600.0,4255655
2015,森林遊樂區, -,滿月圓國家森林遊樂區,新北市,65000,14767.0,13313.0,10838.0,16482.0,16630.0,20229.0,20505.0,5833.0,0.0,0.0,0.0,5011.0,123608
2015,森林遊樂區, -,內洞國家森林遊樂區,新北市,65000,19898.0,21735.0,15895.0,23159.0,18909.0,23274.0,25997.0,7421.0,0.0,0.0,0.0,0.0,156288
2015,博物館, -,國立故宮博物院,臺北市,63000,482236.0,533567.0,441972.0,406013.0,459271.0,365835.0,429725.0,465433.0,333224.0,486151.0,455457.0,428983.0,5287867
2015,博物館, -,市立美術館,臺北市,63000,50671.0,39885.0,49621.0,69926.0,56560.0,54666.0,62497.0,51992.0,38738.0,52623.0,49804.0,51150.0,628133
2015,博物館, -,國立歷史博物館,臺北市,63000,17594.0,18065.0,20120.0,12286.0,16503.0,16026.0,24435.0,20809.0,12615.0,12992.0,14357.0,10972.0,196774
2015,博物館, -,國立臺灣科學教育館,臺北市,63000,199654.0,336397.0,174773.0,136922.0,151755.0,165652.0,338050.0,348609.0,124376.0,121870.0,112112.0,227705.0,2437875
2015,博物館, -,市立天文科學教育館,臺北市,63000,51461.0,52927.0,44921.0,41849.0,40201.0,30017.0,45596.0,53513.0,37716.0,44757.0,39778.0,41784.0,524520
2015,博物館, -,國父紀念館,臺北市,63000,0.0,517386.0,557120.0,605692.0,583729.0,470323.0,689455.0,510527.0,456150.0,534611.0,493676.0,618519.0,6037188
2015,博物館, -,國立中正紀念堂,臺北市,63000,485208.0,636861.0,707343.0,665662.0,602923.0,548336.0,613380.0,646732.0,499644.0,596648.0,536294.0,553473.0,7092504
2015,博物館, -,臺北探索館,臺北市,63000,27521.0,13201.0,16138.0,24758.0,33338.0,29095.0,48366.0,25416.0,10785.0,33594.0,39119.0,38794.0,340125
2015,博物館, -,坪林茶業博物館,新北市,65000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6635.0,29102.0,31016.0,28339.0,21136.0,116228
2015,博物館, -,新北市立鶯歌陶瓷博物館,新北市,65000,85177.0,76951.0,68343.0,106135.0,90282.0,127698.0,138154.0,125541.0,76160.0,97091.0,91613.0,70118.0,1153263
2015,博物館, -,新北市立十三行博物館,新北市,65000,62471.0,88113.0,52235.0,164202.0,89334.0,46503.0,67218.0,73227.0,66873.0,115491.0,104506.0,51128.0,981301
2015,博物館, -,新北市黃金博物園區,新北市,65000,194184.0,201927.0,147569.0,186403.0,176082.0,143388.0,171690.0,164400.0,161836.0,195360.0,224981.0,178484.0,2146304
2015,博物館, -,新北市客家文化園區,新北市,65000,70371.0,70837.0,79264.0,69599.0,80197.0,83166.0,92585.0,98219.0,70204.0,82133.0,69813.0,71436.0,937824
2015,博物館, -,台北當代藝術館,臺北市,63000,22858.0,18361.0,15920.0,20106.0,23251.0,12121.0,15594.0,21841.0,25243.0,15062.0,17324.0,18983.0,226664
2015,博物館, -,朱銘美術館,新北市,65000,10057.0,10559.0,7179.0,12644.0,12595.0,10293.0,18150.0,16916.0,9940.0,16002.0,2118.0,74.0,126527
2015,博物館, -,北投溫泉博物館,臺北市,63000,54643.0,46748.0,48226.0,55369.0,42824.0,32791.0,38702.0,39188.0,38506.0,56993.0,51555.0,28510.0,534055
2015,博物館, -,台北故事館,臺北市,63000,8392.0,8334.0,2282.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,1946.0,1904.0,24825
2015,博物館, -,林本源園邸( 林家花園),新北市,65000,44820.0,44198.0,34209.0,40214.0,39353.0,29550.0,34856.0,30662.0,27964.0,40779.0,43828.0,35799.0,446232
2015,博物館, -,三峽歷史文物館,新北市,65000,6582.0,2785.0,5108.0,7506.0,5370.0,4519.0,4175.0,3992.0,2863.0,6118.0,6570.0,7584.0,63172
2015,博物館, -,凱達格蘭文化館,臺北市,63000,28123.0,22736.0,14693.0,20453.0,18388.0,17285.0,20652.0,20811.0,21466.0,52603.0,40686.0,42348.0,320244
2015,宗教場所, -,清水祖師廟,新北市,65000,1930.0,3401.0,957.0,1074.0,1826.0,1015.0,1453.0,1060.0,1420.0,1964.0,1467.0,1226.0,18793
2015,宗教場所, -,法鼓山世界佛教教育園區,新北市,65000,29180.0,59094.0,23083.0,23022.0,20759.0,14856.0,16258.0,14413.0,16450.0,22245.0,35229.0,23657.0,298246
2015,其他, -,國民革命忠烈祠,臺北市,63000,106319.0,89861.0,106576.0,120764.0,153318.0,140778.0,141266.0,142807.0,145619.0,161528.0,163462.0,162237.0,1634535
2015,其他, -,國立臺灣藝術教育館,臺北市,63000,32605.0,26628.0,29459.0,30601.0,33431.0,19764.0,26673.0,28614.0,40681.0,46089.0,33734.0,42569.0,390848
2015,其他, -,市立動物園,臺北市,63000,358036.0,412814.0,246511.0,285591.0,210910.0,158868.0,233074.0,210647.0,233082.0,334176.0,360836.0,258103.0,3302648
2015,其他, -,士林官邸公園,臺北市,63000,98370.0,102600.0,89550.0,121730.0,104255.0,93340.0,116545.0,87130.0,102310.0,121610.0,540820.0,113750.0,1692010
2015,其他, -,臺北自來水園區,臺北市,63000,96966.0,80372.0,88519.0,83522.0,96582.0,156521.0,186028.0,134900.0,117045.0,97896.0,73450.0,82820.0,1294621
2015,其他, -,十分瀑布,新北市,65000,217169.0,243728.0,205615.0,212455.0,174590.0,207482.0,215994.0,205000.0,210460.0,212543.0,205300.0,195000.0,2505336
2015,其他, -,十分旅遊服務中心,新北市,65000,367803.0,744425.0,349165.0,320000.0,280000.0,285200.0,357300.0,234000.0,231000.0,234390.0,228400.0,223840.0,3855523
2015,其他, -,淡水漁人碼頭,新北市,65000,242116.0,265826.0,237810.0,255094.0,260757.0,231683.0,279398.0,281050.0,264080.0,274120.0,277622.0,253951.0,3123507
2015,其他, -,猴硐煤礦博物園區,新北市,65000,66830.0,97577.0,56584.0,77811.0,73287.0,82220.0,77044.0,74489.0,53765.0,65650.0,60100.0,57630.0,842987
2015,其他, -,水湳洞遊客中心,新北市,65000,59215.0,66502.0,57809.0,65787.0,54787.0,67238.0,82123.0,92765.0,64900.0,67000.0,58391.0,47285.0,783802
2015,其他, -,關渡自然公園,臺北市,63000,10172.0,7537.0,10860.0,13779.0,10433.0,10156.0,9336.0,6977.0,29377.0,23295.0,14449.0,11359.0,157730
2015,其他, -,美麗華摩天輪,臺北市,63000,31865.0,37707.0,23185.0,23313.0,22960.0,28953.0,28352.0,29181.0,21736.0,27520.0,24709.0,30626.0,330107
2015,其他, -,台北101景觀台,臺北市,63000,246659.0,248275.0,201381.0,211570.0,250265.0,210681.0,247597.0,249397.0,201463.0,261463.0,263196.0,247747.0,2839694
2015,其他, -,雲仙樂園,新北市,65000,17523.0,26796.0,15085.0,20254.0,19721.0,14497.0,19363.0,4580.0,653.0,946.0,3303.0,3648.0,146369
2015,其他, -,大板根森林溫泉渡假村,新北市,65000,18297.0,21984.0,15517.0,17049.0,19557.0,16916.0,18316.0,15532.0,18990.0,20925.0,22045.0,20901.0,226029
2015,其他, -,龍山寺,臺北市,63000,214488.0,301183.0,197580.0,173630.0,171379.0,156995.0,168059.0,182280.0,174602.0,201006.0,194352.0,194592.0,2330146
2015,其他, -,臺北市孔廟,臺北市,63000,45594.0,47629.0,46011.0,43613.0,42389.0,41068.0,41963.0,36735.0,39286.0,39677.0,38092.0,36750.0,498807
2015,其他, -,淡水紅毛城,新北市,65000,160516.0,170249.0,85697.0,91990.0,78392.0,70797.0,82217.0,85384.0,82081.0,112357.0,104548.0,94579.0,1218807
2015,其他, -,滬尾砲臺,新北市,65000,16606.0,18195.0,17455.0,15997.0,17708.0,14954.0,14266.0,13553.0,13930.0,21099.0,22212.0,18421.0,204396
