COUNTY_ID,COUNTY,TOWN_ID,TOWN,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,戶數,人口數,男性人口數,女性人口數,資料時間
10007,彰化縣,10007220,埤頭鄉,9159,30072,15490,14582,"109Y12M"
10007,彰化縣,10007230,芳苑鄉,10158,32720,17286,15434,"109Y12M"
10007,彰化縣,10007240,大城鄉,5187,16119,8701,7418,"109Y12M"
10007,彰化縣,10007250,竹塘鄉,4600,14808,7744,7064,"109Y12M"
10007,彰化縣,10007260,溪州鄉,9036,29158,15224,13934,"109Y12M"
10008,南投縣,10008010,南投市,35433,99081,49530,49551,"109Y12M"
10008,南投縣,10008020,埔里鎮,29087,79191,39307,39884,"109Y12M"
10008,南投縣,10008030,草屯鎮,34063,97489,49092,48397,"109Y12M"
10008,南投縣,10008040,竹山鎮,20309,53464,27307,26157,"109Y12M"
10008,南投縣,10008050,集集鎮,4249,10461,5483,4978,"109Y12M"
10008,南投縣,10008060,名間鄉,12688,37507,19748,17759,"109Y12M"
10008,南投縣,10008070,鹿谷鄉,8015,17231,9202,8029,"109Y12M"
10008,南投縣,10008080,中寮鄉,5580,14301,7804,6497,"109Y12M"
10008,南投縣,10008090,魚池鄉,5746,15466,8150,7316,"109Y12M"
10008,南投縣,10008100,國姓鄉,7206,17965,9680,8285,"109Y12M"
10008,南投縣,10008110,水里鄉,7112,16980,8907,8073,"109Y12M"
10008,南投縣,10008120,信義鄉,5269,15878,8499,7379,"109Y12M"
10008,南投縣,10008130,仁愛鄉,4835,15818,8116,7702,"109Y12M"
10009,雲林縣,10009010,斗六市,39426,108677,53879,54798,"109Y12M"
10009,雲林縣,10009020,斗南鎮,16118,44154,22397,21757,"109Y12M"
10009,雲林縣,10009030,虎尾鎮,25957,70899,35826,35073,"109Y12M"
10009,雲林縣,10009040,西螺鎮,15068,45463,22856,22607,"109Y12M"
10009,雲林縣,10009050,土庫鎮,9581,28305,14755,13550,"109Y12M"
10009,雲林縣,10009060,北港鎮,16147,39089,20227,18862,"109Y12M"
10009,雲林縣,10009070,古坑鄉,11274,30868,16251,14617,"109Y12M"
10009,雲林縣,10009080,大埤鄉,6653,18604,9907,8697,"109Y12M"
10009,雲林縣,10009090,莿桐鄉,9473,28311,14763,13548,"109Y12M"
10009,雲林縣,10009100,林內鄉,6015,17434,9124,8310,"109Y12M"
10009,雲林縣,10009110,二崙鄉,8967,26029,13925,12104,"109Y12M"
10009,雲林縣,10009120,崙背鄉,8577,23784,12540,11244,"109Y12M"
10009,雲林縣,10009130,麥寮鄉,15118,47951,23810,24141,"109Y12M"
10009,雲林縣,10009140,東勢鄉,5813,14155,7857,6298,"109Y12M"
10009,雲林縣,10009150,褒忠鄉,4433,12477,6716,5761,"109Y12M"
10009,雲林縣,10009160,臺西鄉,8554,23012,12322,10690,"109Y12M"
10009,雲林縣,10009170,元長鄉,9138,24694,13526,11168,"109Y12M"
10009,雲林縣,10009180,四湖鄉,8647,22387,12202,10185,"109Y12M"
10009,雲林縣,10009190,口湖鄉,9364,26403,14081,12322,"109Y12M"
10009,雲林縣,10009200,水林鄉,9664,24177,13173,11004,"109Y12M"
10010,嘉義縣,10010010,太保市,13649,38536,19668,18868,"109Y12M"
10010,嘉義縣,10010020,朴子市,15868,41669,20994,20675,"109Y12M"
10010,嘉義縣,10010030,布袋鎮,9867,25990,13272,12718,"109Y12M"
10010,嘉義縣,10010040,大林鎮,11419,30381,15471,14910,"109Y12M"
10010,嘉義縣,10010050,民雄鄉,25723,71317,36435,34882,"109Y12M"
10010,嘉義縣,10010060,溪口鄉,5277,14055,7501,6554,"109Y12M"
10010,嘉義縣,10010070,新港鄉,10846,31162,16440,14722,"109Y12M"
10010,嘉義縣,10010080,六腳鄉,8769,22196,11759,10437,"109Y12M"
10010,嘉義縣,10010090,東石鄉,9114,23766,12566,11200,"109Y12M"
10010,嘉義縣,10010100,義竹鄉,7258,17602,9176,8426,"109Y12M"
10010,嘉義縣,10010110,鹿草鄉,5735,14913,8012,6901,"109Y12M"
10010,嘉義縣,10010120,水上鄉,18467,49012,25304,23708,"109Y12M"
10010,嘉義縣,10010130,中埔鄉,16151,44131,22862,21269,"109Y12M"
10010,嘉義縣,10010140,竹崎鄉,11701,34797,18509,16288,"109Y12M"
10010,嘉義縣,10010150,梅山鄉,6763,18687,9920,8767,"109Y12M"
10010,嘉義縣,10010160,番路鄉,4223,11180,6012,5168,"109Y12M"
10010,嘉義縣,10010170,大埔鄉,1931,4560,2334,2226,"109Y12M"
