COUNTY_ID,COUNTY,TOWN_ID,TOWN,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,戶數,人口數,男性人口數,女性人口數,資料時間
65000,新北市,65000010,板橋區,203555,556920,273387,283533,"102Y12M"
65000,新北市,65000020,三重區,145732,389813,193129,196684,"102Y12M"
65000,新北市,65000030,中和區,160988,415742,203704,212038,"102Y12M"
65000,新北市,65000040,永和區,90630,229062,109292,119770,"102Y12M"
65000,新北市,65000050,新莊區,144609,409760,201476,208284,"102Y12M"
65000,新北市,65000060,新店區,121059,299017,145092,153925,"102Y12M"
65000,新北市,65000070,樹林區,64323,183407,91859,91548,"102Y12M"
65000,新北市,65000080,鶯歌區,28881,88637,44506,44131,"102Y12M"
65000,新北市,65000090,三峽區,39459,110010,55635,54375,"102Y12M"
65000,新北市,65000100,淡水區,65495,155241,74943,80298,"102Y12M"
65000,新北市,65000110,汐止區,83244,194200,95471,98729,"102Y12M"
65000,新北市,65000120,瑞芳區,16025,41490,21000,20490,"102Y12M"
65000,新北市,65000130,土城區,85009,239258,118787,120471,"102Y12M"
65000,新北市,65000140,蘆洲區,68130,199426,98338,101088,"102Y12M"
65000,新北市,65000150,五股區,28737,81744,41292,40452,"102Y12M"
65000,新北市,65000160,泰山區,27275,77939,38879,39060,"102Y12M"
65000,新北市,65000170,林口區,36121,94108,46239,47869,"102Y12M"
65000,新北市,65000180,深坑區,9265,23622,11865,11757,"102Y12M"
65000,新北市,65000190,石碇區,3363,7848,4328,3520,"102Y12M"
65000,新北市,65000200,坪林區,2478,6460,3621,2839,"102Y12M"
65000,新北市,65000210,三芝區,9197,23464,12093,11371,"102Y12M"
65000,新北市,65000220,石門區,4264,12794,6658,6136,"102Y12M"
65000,新北市,65000230,八里區,13289,36201,18218,17983,"102Y12M"
65000,新北市,65000240,平溪區,2380,5002,2776,2226,"102Y12M"
65000,新北市,65000250,雙溪區,3860,9412,5065,4347,"102Y12M"
65000,新北市,65000260,貢寮區,4456,13306,6820,6486,"102Y12M"
65000,新北市,65000270,金山區,6934,22392,11132,11260,"102Y12M"
65000,新北市,65000280,萬里區,7317,22618,11456,11162,"102Y12M"
65000,新北市,65000290,烏來區,1782,6036,2999,3037,"102Y12M"
63000,臺北市,63000010,松山區,79801,210343,99484,110859,"102Y12M"
63000,臺北市,63000020,信義區,88412,228496,109662,118834,"102Y12M"
63000,臺北市,63000030,大安區,119480,313363,146933,166430,"102Y12M"
63000,臺北市,63000040,中山區,97336,228753,106998,121755,"102Y12M"
63000,臺北市,63000050,中正區,64589,163140,78206,84934,"102Y12M"
63000,臺北市,63000060,大同區,50568,129820,63576,66244,"102Y12M"
63000,臺北市,63000070,萬華區,77218,193480,95823,97657,"102Y12M"
63000,臺北市,63000080,文山區,101903,271341,130887,140454,"102Y12M"
63000,臺北市,63000090,南港區,45045,119752,58603,61149,"102Y12M"
63000,臺北市,63000100,內湖區,103801,282842,135718,147124,"102Y12M"
63000,臺北市,63000110,士林區,104767,289742,140361,149381,"102Y12M"
63000,臺北市,63000120,北投區,93818,255444,123694,131750,"102Y12M"
66000,臺中市,66000010,中區,7961,20008,9938,10070,"102Y12M"
66000,臺中市,66000020,東區,26863,74572,37312,37260,"102Y12M"
66000,臺中市,66000030,南區,44990,118349,57236,61113,"102Y12M"
66000,臺中市,66000040,西區,44535,116397,55523,60874,"102Y12M"
66000,臺中市,66000050,北區,57755,147880,71311,76569,"102Y12M"
66000,臺中市,66000060,西屯區,78576,215485,103958,111527,"102Y12M"
66000,臺中市,66000070,南屯區,57025,159952,76988,82964,"102Y12M"
66000,臺中市,66000080,北屯區,89689,255978,123577,132401,"102Y12M"
66000,臺中市,66000090,豐原區,51512,166090,82290,83800,"102Y12M"
66000,臺中市,66000100,東勢區,17213,51953,26874,25079,"102Y12M"
66000,臺中市,66000110,大甲區,22312,77847,39424,38423,"102Y12M"
66000,臺中市,66000120,清水區,25869,86061,44301,41760,"102Y12M"
66000,臺中市,66000130,沙鹿區,26371,86305,43787,42518,"102Y12M"
66000,臺中市,66000140,梧棲區,16541,56008,28266,27742,"102Y12M"
66000,臺中市,66000150,后里區,15255,54076,27604,26472,"102Y12M"
66000,臺中市,66000160,神岡區,18466,64899,33272,31627,"102Y12M"
66000,臺中市,66000170,潭子區,34217,104471,51904,52567,"102Y12M"
66000,臺中市,66000180,大雅區,27438,91939,46103,45836,"102Y12M"
66000,臺中市,66000190,新社區,7456,25322,13173,12149,"102Y12M"
66000,臺中市,66000200,石岡區,4900,15636,8149,7487,"102Y12M"
66000,臺中市,66000210,外埔區,9219,31845,16380,15465,"102Y12M"
66000,臺中市,66000220,大安區,5325,19720,10375,9345,"102Y12M"
66000,臺中市,66000230,烏日區,21934,70624,35741,34883,"102Y12M"
66000,臺中市,66000240,大肚區,16463,55995,28689,27306,"102Y12M"
66000,臺中市,66000250,龍井區,21711,75664,38405,37259,"102Y12M"
66000,臺中市,66000260,霧峰區,19322,64280,32865,31415,"102Y12M"
66000,臺中市,66000270,太平區,58289,178870,89358,89512,"102Y12M"
66000,臺中市,66000280,大里區,65586,204846,101233,103613,"102Y12M"
66000,臺中市,66000290,和平區,4398,10589,5697,4892,"102Y12M"
67000,臺南市,67000010,新營區,28243,78521,38966,39555,"102Y12M"
67000,臺南市,67000020,鹽水區,10033,26426,13778,12648,"102Y12M"
67000,臺南市,67000030,白河區,10987,30178,15815,14363,"102Y12M"
67000,臺南市,67000040,柳營區,7808,21932,11434,10498,"102Y12M"
67000,臺南市,67000050,後壁區,8938,24910,12971,11939,"102Y12M"
67000,臺南市,67000060,東山區,8292,22195,11773,10422,"102Y12M"
67000,臺南市,67000070,麻豆區,15424,45230,23011,22219,"102Y12M"
67000,臺南市,67000080,下營區,9118,25333,13048,12285,"102Y12M"
67000,臺南市,67000090,六甲區,7748,23151,11988,11163,"102Y12M"
67000,臺南市,67000100,官田區,7754,21823,11162,10661,"102Y12M"
67000,臺南市,67000110,大內區,4019,10408,5546,4862,"102Y12M"
67000,臺南市,67000120,佳里區,20012,59372,29471,29901,"102Y12M"
67000,臺南市,67000130,學甲區,9658,27167,13905,13262,"102Y12M"
67000,臺南市,67000140,西港區,7948,24914,12639,12275,"102Y12M"
67000,臺南市,67000150,七股區,8120,23871,12452,11419,"102Y12M"
67000,臺南市,67000160,將軍區,7378,20808,10594,10214,"102Y12M"
67000,臺南市,67000170,北門區,4397,11876,5989,5887,"102Y12M"
67000,臺南市,67000180,新化區,14069,43836,22448,21388,"102Y12M"
67000,臺南市,67000190,善化區,15716,45167,22789,22378,"102Y12M"
67000,臺南市,67000200,新市區,11378,35336,17775,17561,"102Y12M"
67000,臺南市,67000210,安定區,9653,30215,15589,14626,"102Y12M"
67000,臺南市,67000220,山上區,2713,7570,3966,3604,"102Y12M"
67000,臺南市,67000230,玉井區,5135,14821,7729,7092,"102Y12M"
67000,臺南市,67000240,楠西區,3557,10186,5412,4774,"102Y12M"
67000,臺南市,67000250,南化區,2856,8894,4842,4052,"102Y12M"
67000,臺南市,67000260,左鎮區,1993,5211,2916,2295,"102Y12M"
67000,臺南市,67000270,仁德區,26293,72444,36923,35521,"102Y12M"
67000,臺南市,67000280,歸仁區,21714,67101,34114,32987,"102Y12M"
67000,臺南市,67000290,關廟區,10843,35105,18171,16934,"102Y12M"
67000,臺南市,67000300,龍崎區,1584,4310,2338,1972,"102Y12M"
67000,臺南市,67000310,永康區,80151,226875,112265,114610,"102Y12M"
67000,臺南市,67000320,東區,71910,191576,92277,99299,"102Y12M"
67000,臺南市,67000330,南區,44335,125611,62597,63014,"102Y12M"
67000,臺南市,67000340,北區,49366,132336,64828,67508,"102Y12M"
67000,臺南市,67000350,安南區,58918,185412,93910,91502,"102Y12M"
67000,臺南市,67000360,安平區,24266,64589,30850,33739,"102Y12M"
67000,臺南市,67000370,中西區,30804,78498,38274,40224,"102Y12M"
64000,高雄市,64000010,鹽埕區,10981,25847,12892,12955,"102Y12M"
64000,高雄市,64000020,鼓山區,54918,135102,65677,69425,"102Y12M"
64000,高雄市,64000030,左營區,76391,195436,95262,100174,"102Y12M"
64000,高雄市,64000040,楠梓區,65087,177579,87812,89767,"102Y12M"
64000,高雄市,64000050,三民區,134019,348488,169679,178809,"102Y12M"
64000,高雄市,64000060,新興區,22748,53170,25669,27501,"102Y12M"
64000,高雄市,64000070,前金區,12578,28038,13554,14484,"102Y12M"
64000,高雄市,64000080,苓雅區,72273,177716,86060,91656,"102Y12M"
64000,高雄市,64000090,前鎮區,77627,194835,96310,98525,"102Y12M"
64000,高雄市,64000100,旗津區,10962,29040,15020,14020,"102Y12M"
64000,高雄市,64000110,小港區,65553,156115,77933,78182,"102Y12M"
64000,高雄市,64000120,鳳山區,134035,352574,174049,178525,"102Y12M"
64000,高雄市,64000130,林園區,25218,70436,35925,34511,"102Y12M"
64000,高雄市,64000140,大寮區,40291,110449,56969,53480,"102Y12M"
64000,高雄市,64000150,大樹區,13235,43418,22349,21069,"102Y12M"
64000,高雄市,64000160,大社區,12402,34097,17445,16652,"102Y12M"
64000,高雄市,64000170,仁武區,29426,79392,40668,38724,"102Y12M"
64000,高雄市,64000180,鳥松區,17354,43781,22251,21530,"102Y12M"
64000,高雄市,64000190,岡山區,34234,97800,48780,49020,"102Y12M"
64000,高雄市,64000200,橋頭區,13084,37010,18879,18131,"102Y12M"
64000,高雄市,64000210,燕巢區,10259,30542,16223,14319,"102Y12M"
64000,高雄市,64000220,田寮區,3447,7732,4305,3427,"102Y12M"
64000,高雄市,64000230,阿蓮區,9365,29795,15028,14767,"102Y12M"
64000,高雄市,64000240,路竹區,16472,53036,27099,25937,"102Y12M"
64000,高雄市,64000250,湖內區,10146,29203,14984,14219,"102Y12M"
64000,高雄市,64000260,茄萣區,10373,30868,16013,14855,"102Y12M"
64000,高雄市,64000270,永安區,5828,14138,7117,7021,"102Y12M"
64000,高雄市,64000280,彌陀區,6687,19920,10335,9585,"102Y12M"
64000,高雄市,64000290,梓官區,12355,36381,18808,17573,"102Y12M"
64000,高雄市,64000300,旗山區,13874,38563,19989,18574,"102Y12M"
64000,高雄市,64000310,美濃區,14455,41668,21743,19925,"102Y12M"
64000,高雄市,64000320,六龜區,5699,13943,7534,6409,"102Y12M"
64000,高雄市,64000330,甲仙區,2377,6444,3431,3013,"102Y12M"
64000,高雄市,64000340,杉林區,4823,12587,6862,5725,"102Y12M"
64000,高雄市,64000350,內門區,5071,15351,8355,6996,"102Y12M"
64000,高雄市,64000360,茂林區,579,1832,927,905,"102Y12M"
64000,高雄市,64000370,桃源區,1330,4406,2330,2076,"102Y12M"
64000,高雄市,64000380,那瑪夏區,865,3145,1629,1516,"102Y12M"
10002,宜蘭縣,10002010,宜蘭市,34861,95985,47023,48962,"102Y12M"
10002,宜蘭縣,10002020,羅東鎮,25609,72352,34550,37802,"102Y12M"
10002,宜蘭縣,10002030,蘇澳鎮,13861,41382,21124,20258,"102Y12M"
10002,宜蘭縣,10002040,頭城鎮,10001,30043,15532,14511,"102Y12M"
10002,宜蘭縣,10002050,礁溪鄉,13102,35998,18845,17153,"102Y12M"
10002,宜蘭縣,10002060,壯圍鄉,8389,24468,12976,11492,"102Y12M"
10002,宜蘭縣,10002070,員山鄉,11198,32159,17147,15012,"102Y12M"
10002,宜蘭縣,10002080,冬山鄉,18409,53731,27575,26156,"102Y12M"
10002,宜蘭縣,10002090,五結鄉,13759,39230,20339,18891,"102Y12M"
10002,宜蘭縣,10002100,三星鄉,7961,21191,11489,9702,"102Y12M"
10002,宜蘭縣,10002110,大同鄉,1866,6005,3270,2735,"102Y12M"
10002,宜蘭縣,10002120,南澳鄉,1867,5912,3130,2782,"102Y12M"
10003,桃園縣,10003010,桃園市,153199,415414,203112,212302,"102Y12M"
10003,桃園縣,10003020,中壢市,136030,378918,188475,190443,"102Y12M"
10003,桃園縣,10003030,大溪鎮,30416,91961,47333,44628,"102Y12M"
10003,桃園縣,10003040,楊梅市,52488,155754,79079,76675,"102Y12M"
10003,桃園縣,10003050,蘆竹鄉,52750,149852,74888,74964,"102Y12M"
10003,桃園縣,10003060,大園鄉,28072,83586,43088,40498,"102Y12M"
10003,桃園縣,10003070,龜山鄉,53100,140509,70758,69751,"102Y12M"
10003,桃園縣,10003080,八德市,61863,179502,90786,88716,"102Y12M"
10003,桃園縣,10003090,龍潭鄉,38515,115728,58606,57122,"102Y12M"
10003,桃園縣,10003100,平鎮市,70874,211146,105878,105268,"102Y12M"
10003,桃園縣,10003110,新屋鄉,15277,48025,25705,22320,"102Y12M"
10003,桃園縣,10003120,觀音鄉,20289,63003,33056,29947,"102Y12M"
10003,桃園縣,10003130,復興鄉,3709,10625,5893,4732,"102Y12M"
10004,新竹縣,10004010,竹北市,55194,158849,79305,79544,"102Y12M"
10004,新竹縣,10004020,竹東鎮,31949,96326,48469,47857,"102Y12M"
10004,新竹縣,10004030,新埔鎮,10592,34674,18428,16246,"102Y12M"
10004,新竹縣,10004040,關西鎮,9501,30919,16485,14434,"102Y12M"
10004,新竹縣,10004050,湖口鄉,24752,76753,39015,37738,"102Y12M"
10004,新竹縣,10004060,新豐鄉,17127,55386,28425,26961,"102Y12M"
10004,新竹縣,10004070,芎林鄉,6404,20256,10698,9558,"102Y12M"
10004,新竹縣,10004080,橫山鄉,4506,13912,7525,6387,"102Y12M"
10004,新竹縣,10004090,北埔鄉,3157,9838,5306,4532,"102Y12M"
10004,新竹縣,10004100,寶山鄉,5037,14103,7639,6464,"102Y12M"
10004,新竹縣,10004110,峨眉鄉,2074,5764,3207,2557,"102Y12M"
10004,新竹縣,10004120,尖石鄉,2810,9167,4897,4270,"102Y12M"
10004,新竹縣,10004130,五峰鄉,1733,4539,2505,2034,"102Y12M"
10005,苗栗縣,10005010,苗栗市,30310,91109,45602,45507,"102Y12M"
10005,苗栗縣,10005020,苑裡鎮,14254,48493,25153,23340,"102Y12M"
10005,苗栗縣,10005030,通霄鎮,11513,37155,19630,17525,"102Y12M"
10005,苗栗縣,10005040,竹南鎮,26412,82351,41746,40605,"102Y12M"
10005,苗栗縣,10005050,頭份鎮,32267,101527,51351,50176,"102Y12M"
10005,苗栗縣,10005060,後龍鎮,11854,38439,20233,18206,"102Y12M"
10005,苗栗縣,10005070,卓蘭鎮,6177,18460,9683,8777,"102Y12M"
10005,苗栗縣,10005080,大湖鄉,5431,15694,8333,7361,"102Y12M"
10005,苗栗縣,10005090,公館鄉,10554,34790,18115,16675,"102Y12M"
10005,苗栗縣,10005100,銅鑼鄉,6118,19036,10107,8929,"102Y12M"
10005,苗栗縣,10005110,南庄鄉,3990,10742,5894,4848,"102Y12M"
10005,苗栗縣,10005120,頭屋鄉,3628,11408,6003,5405,"102Y12M"
10005,苗栗縣,10005130,三義鄉,5441,17411,9113,8298,"102Y12M"
10005,苗栗縣,10005140,西湖鄉,2708,7649,4249,3400,"102Y12M"
10005,苗栗縣,10005150,造橋鄉,4117,13517,7112,6405,"102Y12M"
10005,苗栗縣,10005160,三灣鄉,2435,7126,3889,3237,"102Y12M"
10005,苗栗縣,10005170,獅潭鄉,1729,4678,2614,2064,"102Y12M"
10005,苗栗縣,10005180,泰安鄉,1978,5969,3197,2772,"102Y12M"
10007,彰化縣,10007010,彰化市,74482,236172,117165,119007,"102Y12M"
10007,彰化縣,10007020,鹿港鎮,23356,85964,43863,42101,"102Y12M"
10007,彰化縣,10007030,和美鎮,25501,90541,46345,44196,"102Y12M"
10007,彰化縣,10007040,線西鄉,4253,17123,8852,8271,"102Y12M"
10007,彰化縣,10007050,伸港鄉,9388,36114,18521,17593,"102Y12M"
10007,彰化縣,10007060,福興鄉,12426,48015,25069,22946,"102Y12M"
10007,彰化縣,10007070,秀水鄉,10218,39385,20345,19040,"102Y12M"
10007,彰化縣,10007080,花壇鄉,13510,45987,23682,22305,"102Y12M"
10007,彰化縣,10007090,芬園鄉,6860,24258,12784,11474,"102Y12M"
10007,彰化縣,10007100,員林鎮,38043,124938,62613,62325,"102Y12M"
10007,彰化縣,10007110,溪湖鎮,15809,55802,28453,27349,"102Y12M"
10007,彰化縣,10007120,田中鎮,12864,43106,22350,20756,"102Y12M"
10007,彰化縣,10007130,大村鄉,10637,36452,18926,17526,"102Y12M"
10007,彰化縣,10007140,埔鹽鄉,8992,33456,17562,15894,"102Y12M"
10007,彰化縣,10007150,埔心鄉,10266,35034,18095,16939,"102Y12M"
10007,彰化縣,10007160,永靖鄉,10727,38530,20044,18486,"102Y12M"
10007,彰化縣,10007170,社頭鄉,12618,43868,22541,21327,"102Y12M"
10007,彰化縣,10007180,二水鄉,5360,15999,8400,7599,"102Y12M"
10007,彰化縣,10007190,北斗鎮,10284,33151,16760,16391,"102Y12M"
